Arrival Time,ARP,LLC,EAPOL,IP,ICMP,ICMP6,TCP,UDP,TCP_w_size,HTTP,HTTPS,DHCP,BOOTP,SSDP,DNS,MDNS,NTP,FTP,IP_padding,IP_ralert,Portcl_src,Portcl_dst,Pck_size,Pck_rawdata,Entropy,Flow Volume,Flow Per Second,Flow Duration,Average Flow Rate,Label
24.92786407470703,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.231412601618349,66,0,9.15705704689026,7.207555840488472,Water_Sensor
25.15508317947388,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.289609949563124,66,0,9.15705704689026,7.207555840488472,Water_Sensor
25.38439512252808,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.410232940673185,66,0,9.15705704689026,7.207555840488472,Water_Sensor
25.6743061542511,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.379188523001681,78,24,10.893378973007202,7.160312717778099,Water_Sensor
25.867629051208496,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.420833869464468,78,24,10.893378973007202,7.160312717778099,Water_Sensor
26.114038228988647,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.4602789447344335,78,24,10.893378973007202,7.160312717778099,Water_Sensor
26.328930139541622,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.412555849612944,78,24,10.893378973007202,7.160312717778099,Water_Sensor
26.55584406852722,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.394438351024768,78,24,10.893378973007202,7.160312717778099,Water_Sensor
26.78850507736206,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.454239966507296,78,24,10.893378973007202,7.160312717778099,Water_Sensor
27.0196430683136,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.418342812707009,78,24,10.893378973007202,7.160312717778099,Water_Sensor
27.258671045303345,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.378497557218258,78,24,10.893378973007202,7.160312717778099,Water_Sensor
27.492425203323364,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.280108717855276,78,24,10.893378973007202,7.160312717778099,Water_Sensor
27.72962617874145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.423107002887663,78,24,10.893378973007202,7.160312717778099,Water_Sensor
27.96325707435608,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.417076760076342,78,24,10.893378973007202,7.160312717778099,Water_Sensor
28.185052156448364,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.452456654541049,78,24,10.893378973007202,7.160312717778099,Water_Sensor
28.42219114303589,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.242647159286646,78,24,10.893378973007202,7.160312717778099,Water_Sensor
28.654500246047974,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.408449628706938,78,24,10.893378973007202,7.160312717778099,Water_Sensor
28.88784623146057,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.394073734471544,78,24,10.893378973007202,7.160312717778099,Water_Sensor
29.109020233154297,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,4.348796229472616,78,24,10.893378973007202,7.160312717778099,Water_Sensor
29.329735040664676,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.403347146526775,78,24,10.893378973007202,7.160312717778099,Water_Sensor
29.56386113166809,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.406203772102166,78,24,10.893378973007202,7.160312717778099,Water_Sensor
35.042784214019775,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.459427360354677,54,0,18.49497389793396,2.919712149798289,Water_Sensor
48.3019802570343,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.374376477429128,54,0,27.19494390487671,1.98566322434357,Water_Sensor
48.51467823982239,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.403262234859557,54,0,27.19494390487671,1.98566322434357,Water_Sensor
48.751352071762085,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.313558696193739,54,0,27.19494390487671,1.98566322434357,Water_Sensor
48.99161505699158,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.474898326630807,54,0,27.19494390487671,1.98566322434357,Water_Sensor
49.241114139556885,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.336197105245312,54,0,27.19494390487671,1.98566322434357,Water_Sensor
49.484639167785645,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,4.485009077564572,54,0,27.19494390487671,1.98566322434357,Water_Sensor
49.720768213272095,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.3176063155358095,54,0,27.19494390487671,1.98566322434357,Water_Sensor
49.95662713050842,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.403262234859558,54,0,27.19494390487671,1.98566322434357,Water_Sensor
50.19598412513733,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.410740113792764,54,0,27.19494390487671,1.98566322434357,Water_Sensor
50.439598083496094,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.336273843350394,54,0,27.19494390487671,1.98566322434357,Water_Sensor
50.6756911277771,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.43111077150858,54,0,27.19494390487671,1.98566322434357,Water_Sensor
50.91004824638367,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.438976520573842,54,0,27.19494390487671,1.98566322434357,Water_Sensor
51.15087819099426,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.286667145342043,54,0,27.19494390487671,1.98566322434357,Water_Sensor
51.3969202041626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.445288014336222,54,0,27.19494390487671,1.98566322434357,Water_Sensor
51.63728308677673,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.378611891540511,54,0,27.19494390487671,1.98566322434357,Water_Sensor
51.86463713645935,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.44000630423707,54,0,27.19494390487671,1.98566322434357,Water_Sensor
52.10434818267822,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.438229306645871,54,0,27.19494390487671,1.98566322434357,Water_Sensor
52.32988619804382,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.440006304237071,54,0,27.19494390487671,1.98566322434357,Water_Sensor
52.570818185806274,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.280394654123195,54,0,27.19494390487671,1.98566322434357,Water_Sensor
52.8047821521759,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.410232940673186,54,0,27.19494390487671,1.98566322434357,Water_Sensor
53.065505266189575,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.455182557796656,54,0,27.19494390487671,1.98566322434357,Water_Sensor
53.31035709381104,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.309599511683905,54,0,27.19494390487671,1.98566322434357,Water_Sensor
53.57890605926514,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.434250404386514,54,0,27.19494390487671,1.98566322434357,Water_Sensor
53.81878709793091,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.408163578336832,54,0,27.19494390487671,1.98566322434357,Water_Sensor
54.05586218833923,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.338804369244614,54,0,27.19494390487671,1.98566322434357,Water_Sensor
54.31953525543213,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.322471877933249,54,0,27.19494390487671,1.98566322434357,Water_Sensor
54.52113318443298,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.312797896557986,54,0,27.19494390487671,1.98566322434357,Water_Sensor
54.77076315879822,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.400011196233074,54,0,27.19494390487671,1.98566322434357,Water_Sensor
54.99972224235535,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.367547949145273,54,0,27.19494390487671,1.98566322434357,Water_Sensor
55.24645924568176,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.370745005788769,54,0,27.19494390487671,1.98566322434357,Water_Sensor
55.46611213684082,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.3962915290459295,54,0,27.19494390487671,1.98566322434357,Water_Sensor
55.81515908241272,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.3430572992462935,54,0,27.19494390487671,1.98566322434357,Water_Sensor
56.00503325462341,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.394012603094502,54,0,27.19494390487671,1.98566322434357,Water_Sensor
56.212560176849365,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.376301966925148,54,0,27.19494390487671,1.98566322434357,Water_Sensor
56.4172101020813,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.3253791799429,54,0,27.19494390487671,1.98566322434357,Water_Sensor
56.74334406852722,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.389034886964382,54,0,27.19494390487671,1.98566322434357,Water_Sensor
56.87809824943543,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.440186891616422,54,0,27.19494390487671,1.98566322434357,Water_Sensor
57.15583610534668,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.462993984287172,54,0,27.19494390487671,1.98566322434357,Water_Sensor
57.35290217399597,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.474554204780527,54,0,27.19494390487671,1.98566322434357,Water_Sensor
57.74606513977051,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.369792538771572,54,0,27.19494390487671,1.98566322434357,Water_Sensor
58.37756514549256,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.429475288865996,66,0,43.20283007621765,1.527677698048114,Water_Sensor
60.83411622047424,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.409485726745213,4851,4797,46.113816022872925,105.1962387496592,Water_Sensor
61.25909614562988,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.363616225360277,96,42,46.5775420665741,2.061079132573924,Water_Sensor
61.761107206344604,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.445947226387472,66,0,47.01854991912842,1.4037013075375473,Water_Sensor
61.761107206344604,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.414959056860514,66,0,47.01854991912842,1.4037013075375473,Water_Sensor
61.77785110473633,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.387998788926105,66,0,47.01854991912842,1.4037013075375473,Water_Sensor
62.14740204811096,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.314039691603314,500,446,47.47919988632202,10.530927252294363,Water_Sensor
62.14779806137085,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.408449628706938,500,446,47.47919988632202,10.530927252294363,Water_Sensor
62.336321115493774,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.403262234859557,352,298,47.71385598182678,7.377311951774963,Water_Sensor
62.480008125305176,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,4.431145813936772,352,298,47.71385598182678,7.377311951774963,Water_Sensor
63.01774525642395,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.376301966925148,54,0,48.16526103019714,1.121139984399644,Water_Sensor
63.84480118751526,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.359890450481312,54,0,48.16526103019714,1.121139984399644,Water_Sensor
64.04736113548279,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.295372163788729,54,0,48.16526103019714,1.121139984399644,Water_Sensor
64.04736113548279,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.452456654541048,54,0,48.16526103019714,1.121139984399644,Water_Sensor
64.04736113548279,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.417076760076342,54,0,48.16526103019714,1.121139984399644,Water_Sensor
64.04736113548279,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.403262234859557,54,0,48.16526103019714,1.121139984399644,Water_Sensor
64.04736113548279,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.460828977468465,54,0,48.16526103019714,1.121139984399644,Water_Sensor
64.04736113548279,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.335237745312119,54,0,48.16526103019714,1.121139984399644,Water_Sensor
64.04736113548279,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.330050351464738,54,0,48.16526103019714,1.121139984399644,Water_Sensor
64.05258417129517,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.345110286984823,54,0,48.16526103019714,1.121139984399644,Water_Sensor
64.06258511543274,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.295021423309123,54,0,48.16526103019714,1.121139984399644,Water_Sensor
64.06258511543274,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.412016252639433,54,0,48.16526103019714,1.121139984399644,Water_Sensor
64.22251224517822,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.321296333684862,54,0,48.16526103019714,1.121139984399644,Water_Sensor
64.46471619606018,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.415995154898791,55,1,49.79903507232666,1.1044390703578817,Water_Sensor
64.70271015167236,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.410232940673186,66,0,49.914933919906616,1.3222495717594946,Water_Sensor
65.03903007507324,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,4.253600351027017,66,0,49.914933919906616,1.3222495717594946,Water_Sensor
65.19443607330322,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.425496386606638,66,0,49.914933919906616,1.3222495717594946,Water_Sensor
65.43685817718506,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.349161532921622,66,0,49.914933919906616,1.3222495717594946,Water_Sensor
65.68066120147705,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.430683780454019,66,0,49.914933919906616,1.3222495717594946,Water_Sensor
65.92846417427063,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.418986958453062,66,0,49.914933919906616,1.3222495717594946,Water_Sensor
66.17370915412903,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.410232940673186,66,0,49.914933919906616,1.3222495717594946,Water_Sensor
66.4069881439209,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.437193208607596,66,0,49.914933919906616,1.3222495717594946,Water_Sensor
66.65984320640564,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.3879987889261045,66,0,49.914933919906616,1.3222495717594946,Water_Sensor
66.95345115661621,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.386844854368522,66,0,49.914933919906616,1.3222495717594946,Water_Sensor
67.13075518608093,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.467926423387795,66,0,49.914933919906616,1.3222495717594946,Water_Sensor
67.37639212608337,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.357019778476706,66,0,49.914933919906616,1.3222495717594946,Water_Sensor
67.62236905097961,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.422649605284648,66,0,49.914933919906616,1.3222495717594946,Water_Sensor
67.90652108192444,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.264432993594963,66,0,49.914933919906616,1.3222495717594946,Water_Sensor
68.14994716644287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.450673342574801,66,0,49.914933919906616,1.3222495717594946,Water_Sensor
68.37468814849854,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.338804369244615,66,0,49.914933919906616,1.3222495717594946,Water_Sensor
68.63040518760681,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.3967528067059805,66,0,49.914933919906616,1.3222495717594946,Water_Sensor
68.90193510055542,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.412965505927065,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
69.10494303703308,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.351537289283848,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
69.36545515060425,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.460918928442595,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
69.58481216430664,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.44075983254009,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
69.8277862071991,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.467926423387794,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
70.08408522605896,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.460918928442594,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
70.33718514442444,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.29649613378999,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
70.56697416305542,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.259904984511608,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
70.85135412216187,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.372090567662412,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
71.10176014900208,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.290159487506412,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
71.30156016349792,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.332294941091039,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
71.5457410812378,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,4.431145813936772,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
71.80783724784851,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.445090169696793,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
72.04764723777771,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.312345549900581,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
72.28577303886414,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.33543630560956,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
72.54116725921631,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.22634539651865,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
72.7981231212616,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.374057377298849,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
73.059641122818,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.4072782441418585,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
73.29227805137634,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.444163914421223,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
73.51356911659241,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,4.416880841240091,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
73.76872515678406,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.34237099317711,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
74.01160717010498,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.351537289283848,66,0,54.166512966156006,1.2184649959143157,Water_Sensor
