Arrival Time,ARP,LLC,EAPOL,IP,ICMP,ICMP6,TCP,UDP,TCP_w_size,HTTP,HTTPS,DHCP,BOOTP,SSDP,DNS,MDNS,NTP,FTP,IP_padding,IP_ralert,Portcl_src,Portcl_dst,Pck_size,Pck_rawdata,Entropy,Flow Volume,Flow Per Second,Flow Duration,Average Flow Rate,device name
18.366638898849487,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,-0.0,1514,1460,27.44446897506714,55.16594259395016,Audio_Sensor
18.366638898849487,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,-0.0,1514,1460,27.44446897506714,55.16594259395016,Audio_Sensor
18.367194890975952,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,-0.0,1514,1460,27.445024967193604,55.16482502055506,Audio_Sensor
18.367194890975952,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,-0.0,1514,1460,27.445024967193604,55.16482502055506,Audio_Sensor
18.372442960739136,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,-0.0,1514,1460,27.450273036956787,55.15427835496117,Audio_Sensor
18.372442960739136,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,-0.0,1514,1460,27.450273036956787,55.15427835496117,Audio_Sensor
18.372442960739136,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,-0.0,1514,1460,27.450273036956787,55.15427835496117,Audio_Sensor
18.372442960739136,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,-0.0,1514,1460,27.450273036956787,55.15427835496117,Audio_Sensor
18.372442960739136,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,-0.0,1514,1460,27.450273036956787,55.15427835496117,Audio_Sensor
18.372442960739136,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,-0.0,1514,1460,27.450273036956787,55.15427835496117,Audio_Sensor
18.372442960739136,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,-0.0,1514,1460,27.450273036956787,55.15427835496117,Audio_Sensor
18.372442960739136,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,-0.0,1514,1460,27.450273036956787,55.15427835496117,Audio_Sensor
18.372890949249268,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,-0.0,1514,1460,27.45072102546692,55.15337825171927,Audio_Sensor
18.37365198135376,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,-0.0,1514,1460,27.45148205757141,55.15184924532782,Audio_Sensor
18.37365198135376,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,-0.0,1514,1460,27.45148205757141,55.15184924532782,Audio_Sensor
18.37365198135376,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,-0.0,1514,1460,27.45148205757141,55.15184924532782,Audio_Sensor
18.37365198135376,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,-0.0,1514,1460,27.45148205757141,55.15184924532782,Audio_Sensor
18.37408995628357,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,-0.0,1514,1460,27.45192003250122,55.15096933866652,Audio_Sensor
18.37536692619324,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,-0.0,1514,1460,27.45319700241089,55.14840402256405,Audio_Sensor
18.37536692619324,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,1.110794066697259,1514,1460,27.45319700241089,55.14840402256405,Audio_Sensor
18.37667298316956,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,6.397324168052043,1514,1460,27.454503059387207,55.145780520049705,Audio_Sensor
18.37667298316956,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.7245281127518055,1514,1460,27.454503059387207,55.145780520049705,Audio_Sensor
18.37667298316956,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.275894577574266,1514,1460,27.454503059387207,55.145780520049705,Audio_Sensor
18.37667298316956,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.15182014656612,1514,1460,27.454503059387207,55.145780520049705,Audio_Sensor
18.37667298316956,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.711632503607752,1514,1460,27.454503059387207,55.145780520049705,Audio_Sensor
18.37667298316956,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.526975125053415,1514,1460,27.454503059387207,55.145780520049705,Audio_Sensor
18.37667298316956,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.19243190556714,1514,1460,27.454503059387207,55.145780520049705,Audio_Sensor
18.37667298316956,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.984882530956969,1514,1460,27.454503059387207,55.145780520049705,Audio_Sensor
18.37667298316956,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.876556279451947,1514,1460,27.454503059387207,55.145780520049705,Audio_Sensor
18.37667298316956,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.20378206340657,1514,1460,27.454503059387207,55.145780520049705,Audio_Sensor
18.37720990180969,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.197527010842826,1514,1460,27.455039978027344,55.14470207334156,Audio_Sensor
18.37720990180969,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.439233842670431,1514,1460,27.455039978027344,55.14470207334156,Audio_Sensor
18.37720990180969,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.611025982757706,1514,1460,27.455039978027344,55.14470207334156,Audio_Sensor
18.380725860595703,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.043232810448164,1514,1460,27.458555936813354,55.13764101375042,Audio_Sensor
18.380725860595703,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.011995936947288,1514,1460,27.458555936813354,55.13764101375042,Audio_Sensor
18.380725860595703,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,6.42920067908087,1514,1460,27.458555936813354,55.13764101375042,Audio_Sensor
18.380725860595703,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.483708405004895,1514,1460,27.458555936813354,55.13764101375042,Audio_Sensor
18.38121199607849,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.288075085735841,1514,1460,27.459042072296143,55.13666485574522,Audio_Sensor
18.38121199607849,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.609683299759644,1514,1460,27.459042072296143,55.13666485574522,Audio_Sensor
18.38121199607849,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.8187063458535615,1514,1460,27.459042072296143,55.13666485574522,Audio_Sensor
18.38338303565979,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.640936651763046,1514,1460,27.46121311187744,55.13230583921907,Audio_Sensor
18.38338303565979,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.364299309112693,1514,1460,27.46121311187744,55.13230583921907,Audio_Sensor
18.38338303565979,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,6.42225083361017,1514,1460,27.46121311187744,55.13230583921907,Audio_Sensor
18.38338303565979,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.449765726776847,1514,1460,27.46121311187744,55.13230583921907,Audio_Sensor
18.38338303565979,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.241717140041997,1514,1460,27.46121311187744,55.13230583921907,Audio_Sensor
18.38338303565979,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.068638851925725,1514,1460,27.46121311187744,55.13230583921907,Audio_Sensor
18.38338303565979,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.556031785832848,1514,1460,27.46121311187744,55.13230583921907,Audio_Sensor
18.38338303565979,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.59933285429103,1514,1460,27.46121311187744,55.13230583921907,Audio_Sensor
18.383891820907596,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.124617118597895,1514,1460,27.461721897125244,55.13128439912171,Audio_Sensor
18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.416562857418596,1514,1460,27.46383500099182,55.12704252502696,Audio_Sensor
18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,6.210168638523048,1514,1460,27.46383500099182,55.12704252502696,Audio_Sensor
18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.264034704480978,1514,1460,27.46383500099182,55.12704252502696,Audio_Sensor
18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.3031749287366425,1514,1460,27.46383500099182,55.12704252502696,Audio_Sensor
18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.480833612402268,1514,1460,27.46383500099182,55.12704252502696,Audio_Sensor
18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.681562144791903,1514,1460,27.46383500099182,55.12704252502696,Audio_Sensor
18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.277551659491047,1514,1460,27.46383500099182,55.12704252502696,Audio_Sensor
18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.694036984652826,1514,1460,27.46383500099182,55.12704252502696,Audio_Sensor
18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,6.524228541947891,1514,1460,27.46383500099182,55.12704252502696,Audio_Sensor
18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.427601229542121,1514,1460,27.46383500099182,55.12704252502696,Audio_Sensor
18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.251321825161162,1514,1460,27.46383500099182,55.12704252502696,Audio_Sensor
18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.73855569303248,1514,1460,27.46383500099182,55.12704252502696,Audio_Sensor
18.386608839035038,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.561593641381519,1514,1460,27.46443891525269,55.12583033907104,Audio_Sensor
18.386608839035038,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.36588627130777,1514,1460,27.46443891525269,55.12583033907104,Audio_Sensor
18.386608839035038,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.187993203274554,1514,1460,27.46443891525269,55.12583033907104,Audio_Sensor
18.386608839035038,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,6.341390309467762,1514,1460,27.46443891525269,55.12583033907104,Audio_Sensor
18.388168811798096,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.766342389646537,1514,1460,27.465998888015747,55.122699384532645,Audio_Sensor
18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.349104822258985,1514,1460,27.46681404113769,55.12106346707873,Audio_Sensor
18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.218264851515987,1514,1460,27.46681404113769,55.12106346707873,Audio_Sensor
18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.652875484158894,1514,1460,27.46681404113769,55.12106346707873,Audio_Sensor
18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.503057789201237,1514,1460,27.46681404113769,55.12106346707873,Audio_Sensor
18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.499730454682684,1514,1460,27.46681404113769,55.12106346707873,Audio_Sensor
18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.097644731288969,1514,1460,27.46681404113769,55.12106346707873,Audio_Sensor
18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,6.379216581864736,1514,1460,27.46681404113769,55.12106346707873,Audio_Sensor
18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.26246301607439,1514,1460,27.46681404113769,55.12106346707873,Audio_Sensor
18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.323647923356532,1514,1460,27.46681404113769,55.12106346707873,Audio_Sensor
18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.649162684164333,1514,1460,27.46681404113769,55.12106346707873,Audio_Sensor
18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.611141813973672,1514,1460,27.46681404113769,55.12106346707873,Audio_Sensor
18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.517475506083699,1514,1460,27.46681404113769,55.12106346707873,Audio_Sensor
18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.179141520255248,1514,1460,27.46681404113769,55.12106346707873,Audio_Sensor
18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,6.391582298818269,1514,1460,27.46681404113769,55.12106346707873,Audio_Sensor
18.38949203491211,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.716477804412429,1514,1460,27.46732211112976,55.12004387885076,Audio_Sensor
18.38949203491211,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.30493738991397,1514,1460,27.46732211112976,55.12004387885076,Audio_Sensor
18.38949203491211,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.242824201391533,1514,1460,27.46732211112976,55.12004387885076,Audio_Sensor
18.39071583747864,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.710255354076214,1514,1460,27.46854591369629,55.11758812267866,Audio_Sensor
18.39071583747864,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.765237524165119,1514,1460,27.46854591369629,55.11758812267866,Audio_Sensor
18.39071583747864,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.238032476238754,1514,1460,27.46854591369629,55.11758812267866,Audio_Sensor
18.39071583747864,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.994478371382078,1514,1460,27.46854591369629,55.11758812267866,Audio_Sensor
18.391974925994877,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.960344494977839,1514,1460,27.469805002212524,55.115061787954325,Audio_Sensor
18.391974925994877,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.337642994116401,1514,1460,27.469805002212524,55.115061787954325,Audio_Sensor
18.391974925994877,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.330803038065425,1514,1460,27.469805002212524,55.115061787954325,Audio_Sensor
18.391974925994877,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.493599403337496,1514,1460,27.469805002212524,55.115061787954325,Audio_Sensor
18.391974925994877,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.764575590852685,1514,1460,27.469805002212524,55.115061787954325,Audio_Sensor
18.391974925994877,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.456959056023429,1514,1460,27.469805002212524,55.115061787954325,Audio_Sensor
18.391974925994877,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.936537921975239,1514,1460,27.469805002212524,55.115061787954325,Audio_Sensor
18.391974925994877,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,6.358701790260459,1514,1460,27.469805002212524,55.115061787954325,Audio_Sensor
18.391974925994877,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.432155685486105,1514,1460,27.469805002212524,55.115061787954325,Audio_Sensor
18.391974925994877,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.288581670647819,1514,1460,27.469805002212524,55.115061787954325,Audio_Sensor
18.391974925994877,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.737055631680948,1514,1460,27.469805002212524,55.115061787954325,Audio_Sensor
18.391974925994877,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.842191336783355,1514,1460,27.469805002212524,55.115061787954325,Audio_Sensor
18.391974925994877,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.522144781633015,1514,1460,27.469805002212524,55.115061787954325,Audio_Sensor
18.391974925994877,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.308731479435166,1514,1460,27.469805002212524,55.115061787954325,Audio_Sensor
18.392321825027462,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,6.35228640740072,1514,1460,27.47015190124512,55.114365783007415,Audio_Sensor
18.392321825027462,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.474526930183507,1514,1460,27.47015190124512,55.114365783007415,Audio_Sensor
18.399638891220093,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.184397680600723,1514,1460,27.477468967437744,55.099689196052594,Audio_Sensor
18.399638891220093,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,5.044481330415519,1514,1460,27.477468967437744,55.099689196052594,Audio_Sensor
18.399638891220093,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.56044119306118,1514,1460,27.477468967437744,55.099689196052594,Audio_Sensor
18.399638891220093,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.759366015999261,1514,1460,27.477468967437744,55.099689196052594,Audio_Sensor
18.399638891220093,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.141649697064908,1514,1460,27.477468967437744,55.099689196052594,Audio_Sensor
18.399638891220093,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0.0,0,0,3,3,1500,1,4.46303407580537,1514,1460,27.477468967437744,55.099689196052594,Audio_Sensor
