Timestamp,Source IP,Destination IP,Protocol,Length,Payload,Time to live,Checksum,udp_source_port,udp_destination_port,udp_length,udp_checksum,udp_stream,eth_source,eth_destination,eth_type
2023-10-12 10:19:34.185420,10.100.90.192,10.100.82.108,UDP,1070,4749463a666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f3230302e6d7034222c20226d70345f73697a65223a20313239323233392c202277656270223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f3230302e77656270222c2022776562705f73697a65223a20313433383339327d2c202266697865645f6865696768745f646f776e73616d706c6564223a207b2275726c223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f3230305f642e676966222c20227769647468223a203335362c2022686569676874223a203230302c202273697a65223a203135303238372c202277656270223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f3230305f642e77656270222c2022776562705f73697a65223a2039343033387d2c202266697865645f6865696768745f736d616c6c223a207b2275726c223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f3130302e676966222c20227769647468223a203137382c2022686569676874223a203130302c202273697a65223a203734383538362c20226d7034223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76,128,0x6494,51115,5000,1036,0x621e,8,74:4c:a1:90:dd:d3,54:14:f3:b5:5a:b8,0x0800
2023-10-12 10:19:34.185420,10.100.90.192,10.100.82.108,UDP,1070,4749463a312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f3130302e6d7034222c20226d70345f73697a65223a203339303334382c202277656270223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f3130302e77656270222c2022776562705f73697a65223a203433373733347d2c202266697865645f6865696768745f736d616c6c5f7374696c6c223a207b2275726c223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f3130305f732e676966222c20227769647468223a203137382c2022686569676874223a203130302c202273697a65223a20393032307d2c202266697865645f6865696768745f7374696c6c223a207b2275726c223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f3230305f732e676966222c20227769647468223a203335362c2022686569676874223a203230302c202273697a65223a2032343235307d2c202266697865645f7769647468223a207b2275726c223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d356862,128,0x6493,51115,5000,1036,0x8a3d,8,74:4c:a1:90:dd:d3,54:14:f3:b5:5a:b8,0x0800
2023-10-12 10:19:34.185420,10.100.90.192,10.100.82.108,UDP,1070,4749463a46396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f323030772e676966222c20227769647468223a203230302c2022686569676874223a203131332c202273697a65223a20313030333634362c20226d7034223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f323030772e6d7034222c20226d70345f73697a65223a203436353535322c202277656270223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f323030772e77656270222c2022776562705f73697a65223a203532363834327d2c202266697865645f77696474685f646f776e73616d706c6564223a207b2275726c223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f323030775f642e676966222c20227769647468223a203230302c2022686569676874223a203131332c202273697a65223a2035373936322c202277656270223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f323030775f642e77656270222c2022776562705f73697a65223a2033343236367d2c202266697865645f77696474685f736d616c6c223a207b2275726c223a202268747470733a2f2f6d65646961302e67697068792e,128,0x6492,51115,5000,1036,0xa13d,8,74:4c:a1:90:dd:d3,54:14:f3:b5:5a:b8,0x0800
2023-10-12 10:19:34.185420,10.100.90.192,10.100.82.108,UDP,1070,4749463a636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f313030772e676966222c20227769647468223a203130302c2022686569676874223a2035372c202273697a65223a203237313932362c20226d7034223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f313030772e6d7034222c20226d70345f73697a65223a2034373831322c202277656270223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f313030772e77656270222c2022776562705f73697a65223a203136333636367d2c202266697865645f77696474685f736d616c6c5f7374696c6c223a207b2275726c223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f313030775f732e676966222c20227769647468223a203130302c2022686569676874223a2035372c202273697a65223a20333335307d2c202266697865645f77696474685f7374696c6c223a207b2275726c223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a6659,128,0x6491,51115,5000,1036,0x0163,8,74:4c:a1:90:dd:d3,54:14:f3:b5:5a:b8,0x0800
2023-10-12 10:19:34.185420,10.100.90.192,10.100.82.108,UDP,1070,4749463a6e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f323030775f732e676966222c20227769647468223a203230302c2022686569676874223a203131332c202273697a65223a2031313239367d2c20226f726967696e616c223a207b2275726c223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f67697068792e676966222c20227769647468223a203438302c2022686569676874223a203237302c202273697a65223a20353634343634352c20226672616d6573223a203130372c202268617368223a20226539643565393138393766363935373138366530633634363961386330376339222c20226d7034223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f67697068792e6d7034222c20226d70345f73697a65223a20323337393939342c202277656270223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f67697068792e77656270222c2022776562705f73697a65223a20323331383136387d2c20226f726967696e616c5f6d7034223a207b227769647468223a203438302c2022686569676874223a203237302c20226d7034223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f,128,0x6490,51115,5000,1036,0x444d,8,74:4c:a1:90:dd:d3,54:14:f3:b5:5a:b8,0x0800
2023-10-12 10:19:34.185420,10.100.90.192,10.100.82.108,UDP,1070,4749463a2f67697068792e6d7034222c20226d70345f73697a65223a20323337393939347d2c20226f726967696e616c5f7374696c6c223a207b2275726c223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f67697068795f732e676966222c20227769647468223a203438302c2022686569676874223a203237302c202273697a65223a2035333236357d2c202270726576696577223a207b227769647468223a203138312c2022686569676874223a203130322c20226d7034223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f67697068792d707265766965772e6d7034222c20226d70345f73697a65223a2034363933337d2c2022707265766965775f676966223a207b2275726c223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f67697068792d707265766965772e676966222c20227769647468223a203130352c2022686569676874223a2035392c202273697a65223a2034393433347d2c2022707265766965775f77656270223a207b2275726c223a202268747470733a2f2f6d65646961302e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a4578655459354d484d305a7a6831644464305a325a7862324a6961487030596d5a6f636e637a4f487074616e4236647a646c6344466b4e535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f4b647250566a66556a5464565a506d635a6f2f67697068792d707265766965772e77656270222c20227769647468223a203137342c2022686569676874223a20,128,0x648f,51115,5000,1036,0x499c,8,74:4c:a1:90:dd:d3,54:14:f3:b5:5a:b8,0x0800
2023-10-12 10:19:34.185420,10.100.90.192,10.100.82.108,UDP,1070,4749463a39382c202273697a65223a2033353136347d7d2c202269735f766964656f223a2066616c73652c202274616773223a205b22747261696e696e67222c2022776572646572222c2022776572646572206272656d656e222c2022636869656d736565222c2022747261696e696e67736c61676572222c202267726173736175222c2022776572646572616d736565225d2c2022637461223a207b2274657874223a2022222c20226c696e6b223a2022227d2c202266656174757265645f74616773223a205b5d2c2022656d6265645f75726c223a202268747470733a2f2f67697068792e636f6d2f656d6265642f4b647250566a66556a5464565a506d635a6f222c202272656c61746976655f75726c223a20222f676966732f7765726465726272656d656e2d7765726465722d6272656d656e2d747261696e696e67736c616765722d4b647250566a66556a5464565a506d635a6f222c202274797065223a2022676966222c2022696e6465785f6964223a2038313131353336362c2022736c7567223a20227765726465726272656d656e2d7765726465722d6272656d656e2d747261696e696e67736c616765722d4b647250566a66556a5464565a506d635a6f222c202275726c223a202268747470733a2f2f67697068792e636f6d2f676966732f7765726465726272656d656e2d7765726465722d6272656d656e2d747261696e696e67736c616765722d4b647250566a66556a5464565a506d635a6f222c202273686f72745f75726c223a206e756c6c2c20226269746c795f75726c223a206e756c6c2c2022757365726e616d65223a20227765726465726272656d656e222c2022726174696e67223a202267222c2022736f757263655f696d6167655f75726c223a206e756c6c2c2022736f757263655f706f73745f75726c223a2022222c2022736f757263655f636f6e74656e745f75726c223a206e756c6c2c2022736f757263655f746c64223a2022222c2022736f757263655f646f6d61696e223a206e756c6c2c2022736f757263655f63617074696f6e223a2022222c2022736f757263655f626f6479223a206e756c6c2c20226861735f6174747269627574696f6e223a2066616c73652c202269735f68696464656e223a2066616c73652c202269735f72656d6f766564223a2066616c73652c202269735f636f6d6d756e697479223a2066616c73652c202269735f616e6f6e796d6f7573223a2066616c73652c202269735f6665617475726564223a2066616c73652c202269735f7265616c74696d65223a2066616c73652c202269735f696e64657861626c65223a206e756c6c2c202269735f737469636b6572223a2066616c73652c202269735f70726573657276655f73697a65223a206e756c6c2c202269735f7472656e64,128,0x648e,51115,5000,1036,0x255c,8,74:4c:a1:90:dd:d3,54:14:f3:b5:5a:b8,0x0800
2023-10-12 10:19:34.185420,10.100.90.192,10.100.82.108,UDP,1070,4749463a696e67223a2066616c73652c20226770735f6e6f5f7472656e64223a2066616c73652c20226372656174655f6461746574696d65223a2022323031392d30372d32375431333a35333a31362b30303030222c20227570646174655f6461746574696d65223a2022323031392d30372d32375431343a31343a33362b30303030222c20227472656e64696e675f6461746574696d65223a206e756c6c2c202265787465726e616c5f6d65646961223a206e756c6c2c2022696d706f72745f74797065223a206e756c6c2c202275736572223a207b226964223a203536353635332c2022757365726e616d65223a20227765726465726272656d656e222c20226176617461725f75726c223a202268747470733a2f2f6d656469612e67697068792e636f6d2f617661746172732f7765726465726272656d656e2f6873346e684b6b54426c74392e6a7067222c2022646973706c61795f6e616d65223a2022535620576572646572204272656d656e222c2022757365725f74797065223a2022706172746e6572222c202274776974746572223a2022407765726465726272656d656e222c202269735f7075626c6963223a20747275652c202269735f7665726966696564223a20747275652c202269735f667265656c616e6365223a2066616c73652c202269735f636f6d6d756e697479223a2066616c73652c202269735f7570677261646564223a20747275652c202269735f706172746e65725f6f725f617274697374223a20747275652c202273757070726573735f6368726f6d65223a2066616c73652c2022776562736974655f75726c223a202268747470733a2f2f7777772e7765726465722e6465222c2022747769747465725f75726c223a202268747470733a2f2f747769747465722e636f6d2f7765726465726272656d656e222c202266616365626f6f6b5f75726c223a202268747470733a2f2f7777772e66616365626f6f6b2e636f6d2f7765726465726272656d656e222c2022696e7374616772616d5f75726c223a202268747470733a2f2f696e7374616772616d2e636f6d2f7765726465726272656d656e222c202274756d626c725f75726c223a202268747470733a2f2f7777772e796f75747562652e636f6d2f757365722f7765726465726272656d656e222c202274696b746f6b5f75726c223a206e756c6c2c2022796f75747562655f75726c223a206e756c6c2c20226174747269627574696f6e5f646973706c61795f6e616d65223a2022535620576572646572204272656d656e222c202264697361626c655f667265656c616e63655f706f707570223a2066616c73652c20226e616d65223a2022535620576572646572204272656d656e222c202261626f75745f62696f223a2022446572206f6666697a69656c6c65,128,0x648d,51115,5000,1036,0xaf7b,8,74:4c:a1:90:dd:d3,54:14:f3:b5:5a:b8,0x0800
2023-10-12 10:19:34.185420,10.100.90.192,10.100.82.108,UDP,1070,4749463a204163636f756e742064657320535620576572646572204272656d656e2e204c6562656e736c616e672067725c75303066636e2d7765695c753030646621222c20226465736372697074696f6e223a2022446572206f6666697a69656c6c65204163636f756e742064657320535620576572646572204272656d656e2e204c6562656e736c616e672067725c75303066636e2d7765695c753030646621222c202270726f66696c655f75726c223a20222f7765726465726272656d656e222c2022776562736974655f646973706c61795f75726c223a20227777772e7765726465722e6465227d2c2022616c745f74657874223a2022227d2c0a2020202070616765446174613a207b0a2020202020207065726d697373696f6e733a207b7d2c0a202020202020706167696e6174696f6e3a207b226e6578745f75726c223a20222f676966732f4b647250566a66556a5464565a506d635a6f2f72656c617465642f31227d2c0a2020202020206861735f67697068795f6261636b64726f705f6d616b65723a2066616c73652c0a2020202020206861735f6174747269627574696f6e3a2066616c73652c0a20202020202066656174757265645f6368616e6e656c733a205b7b226964223a20313433372c2022736c7567223a20226c61647967616761222c202275726c223a20222f6c61647967616761222c2022646973706c61795f6e616d65223a20224c6164792047616761222c20226176617461725f75726c223a202268747470733a2f2f6d656469612e67697068792e636f6d2f617661746172732f6c616479676167612f6543507146414b4a6a5174652e6a7067227d2c207b226964223a203637392c2022736c7567223a202273706f727473222c202275726c223a20222f73706f727473222c2022646973706c61795f6e616d65223a202253706f7274732047494673222c20226176617461725f75726c223a202268747470733a2f2f6d656469612e67697068792e636f6d2f6368616e6e656c5f6173736574732f73706f7274732f503635384b4d41396d7779342e676966227d2c207b226964223a203638302c2022736c7567223a2022656e7465727461696e6d656e74222c202275726c223a20222f656e7465727461696e6d656e74222c2022646973706c61795f6e616d65223a2022456e7465727461696e6d656e742047494673222c20226176617461725f75726c223a202268747470733a2f2f6d656469612e67697068792e636f6d2f617661746172732f656e7465727461696e6d656e742f506f633766623664443971352e676966227d5d2c0a2020202020207472656e64696e675f746167733a205b7b226368616e6e656c5f736c7567223a2022656e7465727461696e6d656e74222c20226964223a2031373931302c2022,128,0x648c,51115,5000,1036,0x5b7c,8,74:4c:a1:90:dd:d3,54:14:f3:b5:5a:b8,0x0800
2023-10-12 10:19:34.185420,10.100.90.192,10.100.82.108,UDP,1070,4749463a6e616d655f656e636f646564223a20226772616d6d7973222c20226e616d65223a20226772616d6d7973222c202269735f6665617475726564223a2066616c73652c202269735f6e736677223a2066616c73652c202269735f68696464656e223a2066616c73652c20226372656174655f6461746574696d65223a2022323031332d30342d33302032313a34343a3335222c20227570646174655f6461746574696d65223a2022323032332d31302d30342031373a33353a3532222c2022636f756e74223a20393136397d2c207b226368616e6e656c5f736c7567223a20227265616374696f6e73222c20226964223a20343735342c20226e616d655f656e636f646564223a20226e6f222c20226e616d65223a20226e6f222c202269735f6665617475726564223a2066616c73652c202269735f6e736677223a2066616c73652c202269735f68696464656e223a2066616c73652c20226372656174655f6461746574696d65223a2022323031332d30352d30352031383a32353a3130222c20227570646174655f6461746574696d65223a2022323032332d31302d31322030313a31323a3130222c2022636f756e74223a203132323136387d2c207b226368616e6e656c5f736c7567223a202273706f727473222c20226964223a2031333438362c20226e616d655f656e636f646564223a20226e666c222c20226e616d65223a20226e666c222c202269735f6665617475726564223a2066616c73652c202269735f6e736677223a2066616c73652c202269735f68696464656e223a2066616c73652c20226372656174655f6461746574696d65223a2022323031332d30342d32352030303a30343a3138222c20227570646174655f6461746574696d65223a2022323032332d31302d31312032333a35353a3031222c2022636f756e74223a203130363937357d2c207b226368616e6e656c5f736c7567223a20227265616374696f6e73222c20226964223a20383333342c20226e616d655f656e636f646564223a2022776f6f2d686f6f222c20226e616d65223a2022776f6f20686f6f222c202269735f6665617475726564223a2066616c73652c202269735f6e736677223a2066616c73652c202269735f68696464656e223a2066616c73652c20226372656174655f6461746574696d65223a2022323031332d30342d32352030303a30333a3539222c20227570646174655f6461746574696d65223a2022323032332d31302d31312031353a33363a3431222c2022636f756e74223a20313736327d2c207b226368616e6e656c5f736c7567223a20226772656574696e6773222c20226964223a20363639372c20226e616d655f656e636f646564223a202268617070792d6269727468646179222c20226e616d65223a2022686170707920,128,0x648b,51115,5000,1036,0x7acb,8,74:4c:a1:90:dd:d3,54:14:f3:b5:5a:b8,0x0800
2023-10-12 10:19:34.186017,10.100.90.192,10.100.82.108,UDP,553,4749463a6269727468646179222c202269735f6665617475726564223a2066616c73652c202269735f6e736677223a2066616c73652c202269735f68696464656e223a2066616c73652c20226372656174655f6461746574696d65223a2022323031332d30352d30322032303a31363a3435222c20227570646174655f6461746574696d65223a2022323032332d31302d31322030333a30353a3437222c2022636f756e74223a2034363832327d5d2c0a20202020202067726f757049643a20276769662d64657461696c270a202020207d2c0a2020202073686f775365617263683a20747275652c0a2020202073686f7742726f7773653a20747275652c0a202020207365617263685465726d3a2027272c0a20202020757365723a206e756c6c2c0a20202020202020207d293b0a3c2f7363726970743e200a2020202020203c7363726970743e0a20202020202020202020766172206c6f61646572203d20646f63756d656e742e676574456c656d656e744279496428226c6f6164657222293b0a20202020202020202020696620286c6f6164657229207b0a20202020202020202020202020206c6f616465722e706172656e744e6f64652e72656d6f76654368696c64286c6f61646572293b0a202020202020202020207d0a2020202020203c2f7363726970743e0a20203c2f626f64793e0a3c2f68746d6c3e0a,128,0x668f,51115,5000,519,0x855c,8,74:4c:a1:90:dd:d3,54:14:f3:b5:5a:b8,0x0800
2023-10-12 10:19:40.761322,10.100.90.192,10.100.82.108,UDP,1070,4749463a0a3c21444f43545950452068746d6c3e0a3c68746d6c206c616e673d22656e223e0a20203c68656164203e0a202020203c6c696e6b2072656c3d227072656c6f61642220687265663d2268747470733a2f2f67697068792e636f6d2f7374617469632f776562666f6e74732f496e746572466163655f575f42642e776f666632222063726f73736f726967696e3d22616e6f6e796d6f7573222061733d22666f6e74223e0a202020203c6c696e6b2072656c3d227072656c6f61642220687265663d2268747470733a2f2f67697068792e636f6d2f7374617469632f776562666f6e74732f496e746572466163655f575f52672e776f666632222063726f73736f726967696e3d22616e6f6e796d6f7573222061733d22666f6e74223e0a202020203c6c696e6b2072656c3d227072656c6f61642220687265663d2268747470733a2f2f67697068792e636f6d2f7374617469632f776562666f6e74732f6e6578615f626c61636b2d776562666f6e742e776f666632222063726f73736f726967696e3d22616e6f6e796d6f7573222061733d22666f6e74223e0a202020203c6c696e6b2072656c3d227072656c6f61642220687265663d2268747470733a2f2f67697068792e636f6d2f7374617469632f776562666f6e74732f73732d7374616e646172642e776f666632222063726f73736f726967696e3d22616e6f6e796d6f7573222061733d22666f6e74223e0a2020202020203c6d65746120636861727365743d227574662d3822202f3e0a2020202020203c7469746c653e4861756e74696e67204d69616d6920426561636820474946202d2046696e642026616d703b205368617265206f6e2047495048593c2f7469746c653e0a0a2020202020200a202020202020202020200a20202020202020202020202020203c6c696e6b2072656c3d2263616e6f6e6963616c2220687265663d2268747470733a2f2f67697068792e636f6d2f676966732f6172742d70617274792d3930732d336f36664a334c476f664831434b777a654d222f3e0a202020202020202020200a2020202020200a0a2020202020203c6d65746120687474702d65717569763d22582d55412d436f6d70617469626c652220636f6e74656e743d2249453d656467652c6368726f6d653d31223e0a2020202020203c6d657461206e616d653d22676f6f676c652d736974652d766572696669636174696f6e2220636f6e74656e743d22386d666e6538434c4f6d7973503466556447444a696f574c454762484d4a5934744273787351543265535922202f3e0a2020202020203c6d657461206e616d653d226d7376616c69646174652e30312220636f6e74656e743d22463841374644433344333639453835374143423637433441423845424439413422202f3e0a2020,128,0x6489,51115,5000,1036,0x3b6d,8,74:4c:a1:90:dd:d3,54:14:f3:b5:5a:b8,0x0800
2023-10-12 10:19:40.761322,10.100.90.192,10.100.82.108,UDP,1070,4749463a202020203c6d657461206e616d653d22616c65786156657269667949442220636f6e74656e743d22484d79504a494b2d704c4568654d3541435746663678766e41325522202f3e0a2020202020203c6d6574612070726f70657274793d2266623a61646d696e732220636f6e74656e743d2235343832383833353522202f3e0a2020202020203c6d657461206e616d653d22703a646f6d61696e5f7665726966792220636f6e74656e743d223631613961393632643437663130373536613134613434633162343464376338222f3e0a2020202020203c6d657461206e616d653d2276696577706f72742220636f6e74656e743d2277696474683d6465766963652d77696474682c20757365722d7363616c61626c653d312c20696e697469616c2d7363616c653d312e30223e0a0a2020202020200a0a2020202020203c6d657461206e616d653d22726f626f74732220636f6e74656e743d226e6f61692c206e6f696d616765616922202f3e0a0a2020202020200a0a202020202020202020203c6d6574612070726f70657274793d2266623a6170705f69642220636f6e74656e743d22343036363535313839343135303630223e0a202020203c6d6574612070726f70657274793d226f673a736974655f6e616d652220636f6e74656e743d224749504859223e0a202020203c6d6574612070726f70657274793d226f673a75726c2220636f6e74656e743d2268747470733a2f2f6d65646961342e67697068792e636f6d2f6d656469612f76312e59326c6b505463354d4749334e6a45784d6d6473626e4d35656d786c6347786c6154566e656e41794e326c3562545a6c613263314f484231636d4a686254597a656d706c64535a6c634431324d563970626e526c636d35686246396e61575a66596e6c666157516d593351395a772f336f36664a334c476f664831434b777a654d2f67697068792e676966223e0a202020203c6d6574612070726f70657274793d226f673a7469746c652220636f6e74656e743d224861756e74696e67204d69616d6920426561636820474946202d2046696e642026616d703b205368617265206f6e204749504859223e0a202020203c6d6574612070726f70657274793d226f673a6465736372697074696f6e2220636f6e74656e743d22446973636f7665722026616d703b2073686172652074686973204172742047494620776974682065766572796f6e6520796f75206b6e6f772e20474950485920697320686f7720796f75207365617263682c2073686172652c20646973636f7665722c20616e642063726561746520474946732e223e0a0a202020200a0a202020200a202020203c6d6574612070726f70657274793d226f673a747970652220636f6e74656e743d22766964656f2e6f74686572223e,128,0x6488,51115,5000,1036,0xdfbf,8,74:4c:a1:90:dd:d3,54:14:f3:b5:5a:b8,0x0800
