SRC IP,Arrival Time,ARP,LLC,EAPOL,IP,ICMP,ICMP6,TCP,UDP,TCP_w_size,HTTP,HTTPS,DHCP,BOOTP,SSDP,DNS,MDNS,NTP,FTP,IP_padding,IP_ralert,Portcl_src,Portcl_dst,Pck_size,Pck_rawdata,Entropy,Flow Volume,Flow Per Second,Flow Duration,Average Flow Rate
192.168.29.8,18.376672983169556,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.15182014656612,1514,1460,27.454503059387207,55.145780520049705
192.168.29.8,18.376672983169556,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.711632503607752,1514,1460,27.454503059387207,55.145780520049705
192.168.29.8,18.376672983169556,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.526975125053415,1514,1460,27.454503059387207,55.145780520049705
192.168.29.8,18.376672983169556,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.19243190556714,1514,1460,27.454503059387207,55.145780520049705
192.168.29.8,18.376672983169556,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.984882530956969,1514,1460,27.454503059387207,55.145780520049705
192.168.29.8,18.376672983169556,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.876556279451947,1514,1460,27.454503059387207,55.145780520049705
192.168.29.8,18.376672983169556,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.20378206340657,1514,1460,27.454503059387207,55.145780520049705
192.168.29.8,18.377209901809692,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.197527010842826,1514,1460,27.455039978027344,55.14470207334156
192.168.29.8,18.377209901809692,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.439233842670431,1514,1460,27.455039978027344,55.14470207334156
192.168.29.8,18.377209901809692,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.611025982757706,1514,1460,27.455039978027344,55.14470207334156
192.168.29.8,18.380725860595703,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.043232810448164,1514,1460,27.458555936813354,55.13764101375042
192.168.29.8,18.380725860595703,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.011995936947288,1514,1460,27.458555936813354,55.13764101375042
192.168.29.8,18.380725860595703,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,6.42920067908087,1514,1460,27.458555936813354,55.13764101375042
192.168.29.8,18.380725860595703,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.4837084050048945,1514,1460,27.458555936813354,55.13764101375042
192.168.29.8,18.38121199607849,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.288075085735841,1514,1460,27.459042072296143,55.13666485574522
192.168.29.8,18.38121199607849,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.609683299759644,1514,1460,27.459042072296143,55.13666485574522
192.168.29.8,18.38121199607849,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.8187063458535615,1514,1460,27.459042072296143,55.13666485574522
192.168.29.8,18.38338303565979,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.640936651763046,1514,1460,27.46121311187744,55.13230583921907
192.168.29.8,18.38338303565979,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.364299309112693,1514,1460,27.46121311187744,55.13230583921907
192.168.29.8,18.38338303565979,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,6.42225083361017,1514,1460,27.46121311187744,55.13230583921907
192.168.29.8,18.38338303565979,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.449765726776847,1514,1460,27.46121311187744,55.13230583921907
192.168.29.8,18.38338303565979,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.241717140041997,1514,1460,27.46121311187744,55.13230583921907
192.168.29.8,18.38338303565979,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.068638851925725,1514,1460,27.46121311187744,55.13230583921907
192.168.29.8,18.38338303565979,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.556031785832848,1514,1460,27.46121311187744,55.13230583921907
192.168.29.8,18.38338303565979,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.59933285429103,1514,1460,27.46121311187744,55.13230583921907
192.168.29.8,18.383891820907593,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.124617118597895,1514,1460,27.461721897125244,55.13128439912171
192.168.29.8,18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.416562857418596,1514,1460,27.46383500099182,55.12704252502696
192.168.29.8,18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,6.210168638523048,1514,1460,27.46383500099182,55.12704252502696
192.168.29.8,18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.264034704480978,1514,1460,27.46383500099182,55.12704252502696
192.168.29.8,18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.3031749287366425,1514,1460,27.46383500099182,55.12704252502696
192.168.29.8,18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.480833612402268,1514,1460,27.46383500099182,55.12704252502696
192.168.29.8,18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.6815621447919025,1514,1460,27.46383500099182,55.12704252502696
192.168.29.8,18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.2775516594910465,1514,1460,27.46383500099182,55.12704252502696
192.168.29.8,18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.694036984652826,1514,1460,27.46383500099182,55.12704252502696
192.168.29.8,18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,6.524228541947891,1514,1460,27.46383500099182,55.12704252502696
192.168.29.8,18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.427601229542121,1514,1460,27.46383500099182,55.12704252502696
192.168.29.8,18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.251321825161162,1514,1460,27.46383500099182,55.12704252502696
192.168.29.8,18.38600492477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.73855569303248,1514,1460,27.46383500099182,55.12704252502696
192.168.29.8,18.386608839035034,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.561593641381519,1514,1460,27.464438915252686,55.125830339071044
192.168.29.8,18.386608839035034,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.36588627130777,1514,1460,27.464438915252686,55.125830339071044
192.168.29.8,18.386608839035034,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.187993203274554,1514,1460,27.464438915252686,55.125830339071044
192.168.29.8,18.386608839035034,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,6.341390309467762,1514,1460,27.464438915252686,55.125830339071044
192.168.29.8,18.388168811798096,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.766342389646537,1514,1460,27.465998888015747,55.122699384532645
192.168.29.8,18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.349104822258985,1514,1460,27.466814041137695,55.12106346707873
192.168.29.8,18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.218264851515987,1514,1460,27.466814041137695,55.12106346707873
192.168.29.8,18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.652875484158894,1514,1460,27.466814041137695,55.12106346707873
192.168.29.8,18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.503057789201237,1514,1460,27.466814041137695,55.12106346707873
192.168.29.8,18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.499730454682684,1514,1460,27.466814041137695,55.12106346707873
192.168.29.8,18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.097644731288969,1514,1460,27.466814041137695,55.12106346707873
192.168.29.8,18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,6.3792165818647355,1514,1460,27.466814041137695,55.12106346707873
192.168.29.8,18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.26246301607439,1514,1460,27.466814041137695,55.12106346707873
192.168.29.8,18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.323647923356532,1514,1460,27.466814041137695,55.12106346707873
192.168.29.8,18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.649162684164333,1514,1460,27.466814041137695,55.12106346707873
192.168.29.8,18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.611141813973672,1514,1460,27.466814041137695,55.12106346707873
192.168.29.8,18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.517475506083699,1514,1460,27.466814041137695,55.12106346707873
192.168.29.8,18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.179141520255248,1514,1460,27.466814041137695,55.12106346707873
192.168.29.8,18.388983964920044,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,6.391582298818269,1514,1460,27.466814041137695,55.12106346707873
192.168.29.8,18.38949203491211,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.716477804412429,1514,1460,27.46732211112976,55.12004387885076
192.168.29.8,18.38949203491211,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.30493738991397,1514,1460,27.46732211112976,55.12004387885076
192.168.29.8,18.38949203491211,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.242824201391533,1514,1460,27.46732211112976,55.12004387885076
192.168.29.8,18.390715837478638,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.710255354076214,1514,1460,27.46854591369629,55.11758812267866
192.168.29.8,18.390715837478638,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.765237524165119,1514,1460,27.46854591369629,55.11758812267866
192.168.29.8,18.390715837478638,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.238032476238754,1514,1460,27.46854591369629,55.11758812267866
192.168.29.8,18.390715837478638,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.994478371382078,1514,1460,27.46854591369629,55.11758812267866
192.168.29.8,18.391974925994873,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.960344494977839,1514,1460,27.469805002212524,55.115061787954325
192.168.29.8,18.391974925994873,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.337642994116401,1514,1460,27.469805002212524,55.115061787954325
192.168.29.8,18.391974925994873,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.330803038065425,1514,1460,27.469805002212524,55.115061787954325
192.168.29.8,18.391974925994873,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.4935994033374955,1514,1460,27.469805002212524,55.115061787954325
192.168.29.8,18.391974925994873,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.764575590852685,1514,1460,27.469805002212524,55.115061787954325
192.168.29.8,18.391974925994873,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.456959056023429,1514,1460,27.469805002212524,55.115061787954325
192.168.29.8,18.391974925994873,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.936537921975239,1514,1460,27.469805002212524,55.115061787954325
192.168.29.8,18.391974925994873,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,6.358701790260459,1514,1460,27.469805002212524,55.115061787954325
192.168.29.8,18.391974925994873,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.432155685486105,1514,1460,27.469805002212524,55.115061787954325
192.168.29.8,18.391974925994873,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.288581670647819,1514,1460,27.469805002212524,55.115061787954325
192.168.29.8,18.391974925994873,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.737055631680948,1514,1460,27.469805002212524,55.115061787954325
192.168.29.8,18.391974925994873,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.842191336783355,1514,1460,27.469805002212524,55.115061787954325
192.168.29.8,18.391974925994873,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.522144781633015,1514,1460,27.469805002212524,55.115061787954325
192.168.29.8,18.391974925994873,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.308731479435166,1514,1460,27.469805002212524,55.115061787954325
192.168.29.8,18.392321825027466,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,6.35228640740072,1514,1460,27.470151901245117,55.114365783007415
192.168.29.8,18.392321825027466,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.474526930183507,1514,1460,27.470151901245117,55.114365783007415
192.168.29.8,18.399638891220093,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.184397680600723,1514,1460,27.477468967437744,55.099689196052594
192.168.29.8,18.399638891220093,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.044481330415519,1514,1460,27.477468967437744,55.099689196052594
192.168.29.8,18.399638891220093,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.56044119306118,1514,1460,27.477468967437744,55.099689196052594
192.168.29.8,18.399638891220093,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.759366015999261,1514,1460,27.477468967437744,55.099689196052594
192.168.29.8,18.399638891220093,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.141649697064908,1514,1460,27.477468967437744,55.099689196052594
192.168.29.8,18.399638891220093,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.46303407580537,1514,1460,27.477468967437744,55.099689196052594
192.168.29.8,18.399638891220093,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,6.44088414762674,1514,1460,27.477468967437744,55.099689196052594
192.168.29.8,18.399638891220093,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.405773263262721,1514,1460,27.477468967437744,55.099689196052594
192.168.29.8,18.399638891220093,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,5.196533828873793,1514,1460,27.477468967437744,55.099689196052594
192.168.29.8,18.399638891220093,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,4.877570284459693,1514,1460,27.477468967437744,55.099689196052594
