SRC IP,Arrival Time,ARP,LLC,EAPOL,IP,ICMP,ICMP6,TCP,UDP,TCP_w_size,HTTP,HTTPS,DHCP,BOOTP,SSDP,DNS,MDNS,NTP,FTP,IP_padding,IP_ralert,Portcl_src,Portcl_dst,Pck_size,Pck_rawdata,Entropy,Flow Volume,Flow Per Second,Flow Duration,Average Flow Rate
192.168.29.8,8.420928239822388,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.243063570783551,1514,1460,43.17530608177185,35.06634086467298
192.168.29.8,8.420928239822388,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.190775795542546,1514,1460,43.17530608177185,35.06634086467298
192.168.29.8,8.420928239822388,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.238094130214835,1514,1460,43.17530608177185,35.06634086467298
192.168.29.8,8.420928239822388,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.388182815196093,1514,1460,43.17530608177185,35.06634086467298
192.168.29.8,8.420928239822388,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.348874183756499,1514,1460,43.17530608177185,35.06634086467298
192.168.29.8,8.422869205474854,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.391570264573197,1514,1460,43.177247047424316,35.06476451213014
192.168.29.8,8.422869205474854,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.3954399782344975,1514,1460,43.177247047424316,35.06476451213014
192.168.29.8,8.422869205474854,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.325319953052489,1514,1460,43.177247047424316,35.06476451213014
192.168.29.8,8.423808097839355,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.410274062434289,1514,1460,43.17818593978882,35.06400204286593
192.168.29.8,8.423808097839355,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.4264560911427315,1514,1460,43.17818593978882,35.06400204286593
192.168.29.8,8.423808097839355,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.334077486886719,1514,1460,43.17818593978882,35.06400204286593
192.168.29.8,8.423808097839355,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.391304288679956,1514,1460,43.17818593978882,35.06400204286593
192.168.29.8,8.423808097839355,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.31719318703017,1514,1460,43.17818593978882,35.06400204286593
192.168.29.8,8.423808097839355,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.44967254815266,1514,1460,43.17818593978882,35.06400204286593
192.168.29.8,8.423808097839355,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.356031663428294,1514,1460,43.17818593978882,35.06400204286593
192.168.29.8,8.424060106277466,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.409549715618255,1514,1460,43.17843794822693,35.06379739386035
192.168.29.8,8.424060106277466,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.446918364234572,1514,1460,43.17843794822693,35.06379739386035
192.168.29.8,8.424060106277466,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.404691478694198,1514,1460,43.17843794822693,35.06379739386035
192.168.29.8,8.424060106277466,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.339763835641774,1514,1460,43.17843794822693,35.06379739386035
192.168.29.8,8.424060106277466,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.386926149606555,1514,1460,43.17843794822693,35.06379739386035
192.168.29.8,8.424060106277466,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.2732068425008105,1514,1460,43.17843794822693,35.06379739386035
192.168.29.8,8.425501108169556,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.419877086512879,1514,1460,43.17987895011902,35.062627242400524
192.168.29.8,8.425501108169556,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.386009760246025,1514,1460,43.17987895011902,35.062627242400524
192.168.29.8,8.425501108169556,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.336760467215425,1514,1460,43.17987895011902,35.062627242400524
192.168.29.8,8.425501108169556,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.395634689390202,1514,1460,43.17987895011902,35.062627242400524
192.168.29.8,8.425731182098389,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.384910732469417,1514,1460,43.18010902404785,35.06244042035243
192.168.29.8,8.426408052444458,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.406046418208842,1514,1460,43.18078589439392,35.06189080723887
192.168.29.8,8.426408052444458,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.349070970034222,1514,1460,43.18078589439392,35.06189080723887
192.168.29.8,8.426408052444458,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.437942758806677,1514,1460,43.18078589439392,35.06189080723887
192.168.29.8,8.426408052444458,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.402359774716942,1514,1460,43.18078589439392,35.06189080723887
192.168.29.8,8.426408052444458,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.414964357056364,1514,1460,43.18078589439392,35.06189080723887
192.168.29.8,8.426408052444458,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.39185553772231,1514,1460,43.18078589439392,35.06189080723887
192.168.29.8,8.42680311203003,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.3683014935142435,1514,1460,43.18118095397949,35.06157003009138
192.168.29.8,8.42680311203003,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.361995185099191,1514,1460,43.18118095397949,35.06157003009138
192.168.29.8,8.42680311203003,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.288985451231718,1514,1460,43.18118095397949,35.06157003009138
192.168.29.8,8.42680311203003,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.375755319639768,1514,1460,43.18118095397949,35.06157003009138
192.168.29.8,8.42680311203003,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.447907159587179,1514,1460,43.18118095397949,35.06157003009138
192.168.29.8,8.42680311203003,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.362913106537085,1514,1460,43.18118095397949,35.06157003009138
192.168.29.8,8.427382230758667,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.380601601611253,1514,1460,43.18176007270813,35.06109981276291
192.168.29.8,8.427666187286377,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.415172935923722,1514,1460,43.18204402923584,35.06086925794819
192.168.29.8,8.427666187286377,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.38991236981699,1514,1460,43.18204402923584,35.06086925794819
192.168.29.8,8.427666187286377,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.305382061727669,1514,1460,43.18204402923584,35.06086925794819
192.168.29.8,8.427666187286377,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.335764793515517,1514,1460,43.18204402923584,35.06086925794819
192.168.29.8,8.428499221801758,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.432763123828411,1514,1460,43.18287706375122,35.06019290388804
192.168.29.8,8.429152250289917,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.3490482063577165,1514,1460,43.18353009223938,35.05966271784911
192.168.29.8,8.429152250289917,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.42309891888942,1514,1460,43.18353009223938,35.05966271784911
192.168.29.8,8.429152250289917,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.340068346001493,1514,1460,43.18353009223938,35.05966271784911
192.168.29.8,8.429152250289917,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.46004725759721,1514,1460,43.18353009223938,35.05966271784911
192.168.29.8,8.429152250289917,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.3474640281541586,1514,1460,43.18353009223938,35.05966271784911
192.168.29.8,8.429152250289917,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.46271679948448,1514,1460,43.18353009223938,35.05966271784911
192.168.29.8,8.429152250289917,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.405515898879852,1514,1460,43.18353009223938,35.05966271784911
192.168.29.8,8.429152250289917,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.39234849299166,1514,1460,43.18353009223938,35.05966271784911
192.168.29.8,8.429487228393555,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.3464169571188505,1514,1460,43.18386507034302,35.05939075934534
192.168.29.8,8.429487228393555,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.338917246319869,1514,1460,43.18386507034302,35.05939075934534
192.168.29.8,8.429863214492798,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.386996776516611,1514,1460,43.18424105644226,35.05908551272641
192.168.29.8,8.429863214492798,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.318962364890146,1514,1460,43.18424105644226,35.05908551272641
192.168.29.8,8.429863214492798,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.313213598238261,1514,1460,43.18424105644226,35.05908551272641
192.168.29.8,8.429863214492798,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.346110870003048,1514,1460,43.18424105644226,35.05908551272641
192.168.29.8,8.429863214492798,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.33536582872665,1514,1460,43.18424105644226,35.05908551272641
192.168.29.8,8.431028127670288,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.356946597754919,1514,1460,43.18540596961975,35.05813980456905
192.168.29.8,8.431028127670288,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.295848776145046,1514,1460,43.18540596961975,35.05813980456905
192.168.29.8,8.431028127670288,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.34803128917899,1514,1460,43.18540596961975,35.05813980456905
192.168.29.8,8.431028127670288,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.38820626558124,1514,1460,43.18540596961975,35.05813980456905
192.168.29.8,8.43130111694336,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.345448186184705,1514,1460,43.18567895889282,35.05791819184161
192.168.29.8,8.43130111694336,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.420908250097204,1514,1460,43.18567895889282,35.05791819184161
192.168.29.8,8.432433128356934,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.3256100280795735,1514,1460,43.1868109703064,35.05699925472545
192.168.29.8,8.432433128356934,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.4456165732030195,1514,1460,43.1868109703064,35.05699925472545
192.168.29.8,8.432433128356934,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.296662943404017,1514,1460,43.1868109703064,35.05699925472545
192.168.29.8,8.432433128356934,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.37591743110609,1514,1460,43.1868109703064,35.05699925472545
192.168.29.8,8.432433128356934,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.324776555161283,1514,1460,43.1868109703064,35.05699925472545
192.168.29.8,8.432433128356934,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.416612251578139,1514,1460,43.1868109703064,35.05699925472545
192.168.29.8,8.435070276260376,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.391829597487873,1514,1460,43.18944811820984,35.05485867418752
192.168.29.8,8.435070276260376,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.411444578299543,1514,1460,43.18944811820984,35.05485867418752
192.168.29.8,8.435609102249146,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.337090842536292,1514,1460,43.18998694419861,35.05442133974445
192.168.29.8,8.435609102249146,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.42766580492269,1514,1460,43.18998694419861,35.05442133974445
192.168.29.8,8.435609102249146,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.37042399387228,1514,1460,43.18998694419861,35.05442133974445
192.168.29.8,8.435609102249146,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.378669294089585,1514,1460,43.18998694419861,35.05442133974445
192.168.29.8,8.435915231704712,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.345177200908017,1514,1460,43.190293073654175,35.05417287671824
192.168.29.8,8.435915231704712,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.397534767301588,1514,1460,43.190293073654175,35.05417287671824
192.168.29.8,8.435915231704712,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.306773008447176,1514,1460,43.190293073654175,35.05417287671824
192.168.29.8,8.436219215393066,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.453946360013095,1514,1460,43.19059705734253,35.0539261587405
192.168.29.8,8.436219215393066,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.433356365640333,1514,1460,43.19059705734253,35.0539261587405
192.168.29.8,8.436219215393066,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.355830201394948,1514,1460,43.19059705734253,35.0539261587405
192.168.29.8,8.436219215393066,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.353680641888185,1514,1460,43.19059705734253,35.0539261587405
192.168.29.8,8.437384128570557,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.3360653664087145,1514,1460,43.19176197052002,35.05298072890292
192.168.29.8,8.437384128570557,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.431916260232503,1514,1460,43.19176197052002,35.05298072890292
192.168.29.8,8.437384128570557,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.392721933888455,1514,1460,43.19176197052002,35.05298072890292
192.168.29.8,8.437384128570557,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.3651407054625215,1514,1460,43.19176197052002,35.05298072890292
192.168.29.8,8.437384128570557,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.359042632778858,1514,1460,43.19176197052002,35.05298072890292
192.168.29.8,8.437384128570557,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.337105346990706,1514,1460,43.19176197052002,35.05298072890292
192.168.29.8,8.437384128570557,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.278336962639839,1514,1460,43.19176197052002,35.05298072890292
192.168.29.8,8.437384128570557,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.382797882033473,1514,1460,43.19176197052002,35.05298072890292
192.168.29.8,8.437384128570557,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.364441192365741,1514,1460,43.19176197052002,35.05298072890292
192.168.29.8,8.437384128570557,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.339383549434994,1514,1460,43.19176197052002,35.05298072890292
192.168.29.8,8.437729120254517,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,775,1,7.03771018412811,789,735,43.19210696220398,18.267226479375697
192.168.29.8,8.446160078048706,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,40,0,0,54,0,43.20053791999817,1.2499844353790466
192.168.29.8,8.446782112121582,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,1,0,0,3,1,40,0,0,54,0,43.201159954071045,1.2499664374153299
192.168.29.8,11.650940179824829,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,1,0,0,3,1,48,1,3.0,62,8,46.40531802177429,1.3360537680381455
192.168.29.8,11.669807195663452,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,1,0,0,3,1,46,1,2.584962500721156,60,6,46.424185037612915,1.2924297960510873
192.168.29.8,11.675252199172974,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,3,52,0,0,66,0,46.42963004112244,1.4215060499414751
192.168.29.8,11.679240226745605,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,40,0,0,54,0,46.43361806869507,1.1629505140028296
192.168.29.8,11.679510116577148,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,1,0,0,3,1,58,1,4.169925001442313,72,18,46.43388795852661,1.5505916727091276
192.168.29.8,11.684439182281494,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.526563605580615,1514,1460,46.43881702423096,32.60203633546525
192.168.29.8,11.684712171554565,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.749423794014508,1514,1460,46.43909001350403,32.6018446864429
192.168.29.8,11.684712171554565,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.834672223220549,1514,1460,46.43909001350403,32.6018446864429
192.168.29.8,11.685031175613403,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.831331449212771,1514,1460,46.439409017562866,32.60162073611708
192.168.29.8,11.685031175613403,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.797582909817557,1514,1460,46.439409017562866,32.60162073611708
192.168.29.8,11.685031175613403,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,932,1,7.661451985761902,946,892,46.439409017562866,20.370629601299047
192.168.29.8,11.685031175613403,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.824845006488093,1514,1460,46.439409017562866,32.60162073611708
192.168.29.8,11.685031175613403,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.829588865929494,1514,1460,46.439409017562866,32.60162073611708
192.168.29.8,11.685031175613403,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.823974491287326,1514,1460,46.439409017562866,32.60162073611708
192.168.29.8,11.685031175613403,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.811315320201343,1514,1460,46.439409017562866,32.60162073611708
