SRC IP,Arrival Time,ARP,LLC,EAPOL,IP,ICMP,ICMP6,TCP,UDP,TCP_w_size,HTTP,HTTPS,DHCP,BOOTP,SSDP,DNS,MDNS,NTP,IP_padding,IP_ralert,Portcl_src,Portcl_dst,Pck_size,Pck_rawdata,Entropy,Flow Volume,Flow Per Second,Flow Duration,Average Flow Rate
192.168.29.8,75.31188011169434,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,33.35320591926575,1.6190347677734958
192.168.29.8,77.36106204986572,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,33.35320591926575,1.6190347677734958
192.168.29.8,79.40779399871826,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,37.296725034713745,1.447848301687072
192.168.29.8,81.25085592269897,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,37.296725034713745,1.447848301687072
192.168.29.8,83.21972990036011,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,96,42,42.05784893035889,2.2825703748891377
192.168.29.8,85.2443859577179,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,56,2,42.261231899261475,1.325091519657727
192.168.29.8,87.39502310752869,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,66,0,45.2949640750885,1.4571156274809574
192.168.29.8,89.23900699615479,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,56,2,47.79099202156067,1.171768938689029
192.168.29.8,91.2859559059143,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,49.94507694244385,1.0811876426224951
192.168.29.8,93.33431792259216,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,78,24,51.49695301055908,1.5146527209873302
192.168.29.8,95.38252902030945,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,78,24,52.77573895454407,1.4779518306163686
192.168.29.8,97.43149590492249,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,78,24,55.31881904602051,1.4100084084425355
192.168.29.8,99.27415990829468,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,66,0,57.60675096511841,1.1456990525288226
192.168.29.8,101.32147908210754,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,66,0,57.60675096511841,1.1456990525288226
192.168.29.8,103.24123907089233,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,55,1,2.0421230792999268,26.932754718611232
192.168.29.8,105.31502199172974,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,3.869175910949707,13.95646030132175
192.168.29.8,107.46535801887512,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,3.869175910949707,13.95646030132175
192.168.29.8,109.31360292434692,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,56,2,7.042242050170898,7.9520129528409225
192.168.29.8,111.24864101409912,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,9.706023931503296,5.563555208712156
192.168.29.8,113.40454196929932,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,11.4202721118927,4.728433742289394
192.168.29.8,115.45274591445923,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,66,0,12.870213031768799,5.12812024455895
192.168.29.8,117.30174612998962,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,78,24,15.932959079742432,4.895512478857187
192.168.29.8,119.34527111053467,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,17.436063051223755,3.097029406314862
192.168.29.8,121.28927397727966,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,19.025654077529907,2.8382729855146613
192.168.29.8,123.28419303894043,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,78,24,22.141252040863037,3.5228360101789287
192.168.29.8,125.28305792808533,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,164,110,23.74637794494629,6.906316423507549
192.168.29.8,127.29628801345825,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,164,110,26.15346598625183,6.270679384759571
192.168.29.8,129.3790910243988,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,66,0,26.730525016784668,2.4690873059379563
192.168.29.8,131.4300389289856,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,56,2,29.058511972427368,1.9271461681567346
192.168.29.8,133.37259006500244,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,30.90674090385437,1.7471916617797019
192.168.29.8,135.31813502311707,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,30.90674090385437,1.7471916617797019
192.168.29.8,137.3659930229187,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,78,24,34.5472469329834,2.2577775922726513
192.168.29.8,139.41511392593384,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,78,24,34.5472469329834,2.2577775922726513
192.168.29.8,141.2821490764618,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,78,24,34.5472469329834,2.2577775922726513
192.168.29.8,143.30621099472046,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,56,2,41.46685004234314,1.3504763429779834
192.168.29.8,145.35647010803223,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,56,2,41.46685004234314,1.3504763429779834
192.168.29.8,147.4123659133911,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,66,0,45.347012996673584,1.4554431623719386
192.168.29.8,149.3471119403839,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,66,0,47.934263944625854,1.37688564648127
192.168.29.8,151.39511394500732,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,754,700,50.255528926849365,15.003324332681936
192.168.29.8,153.3413860797882,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,50.87072491645813,1.0615142616638722
192.168.29.8,155.38871312141418,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,50.87072491645813,1.0615142616638722
192.168.29.8,157.4366319179535,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,50.87072491645813,1.0615142616638722
192.168.29.8,159.38215804100037,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,66,0,58.01444101333618,1.1376477795386863
192.168.29.8,161.32763695716858,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,59.35265302658081,0.909816111772061
192.168.29.8,163.376620054245,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,0.6284899711608887,85.92022542580303
192.168.29.8,165.4303081035614,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,0.6284899711608887,85.92022542580303
192.168.29.8,167.47256207466125,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,4.591422080993652,11.761062051675632
192.168.29.8,169.47550010681152,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,4.591422080993652,11.761062051675632
192.168.29.8,171.36380290985107,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,4.591422080993652,11.761062051675632
192.168.29.8,173.41641807556152,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,4.591422080993652,11.761062051675632
192.168.29.8,175.34769296646118,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,55,1,14.070530891418457,3.908878806665654
192.168.29.8,177.5074429512024,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,66,0,15.384090900421143,4.290146257403695
192.168.29.8,179.35201692581177,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,66,0,15.384090900421143,4.290146257403695
192.168.29.8,181.39819407463074,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,19.84058403968811,2.7216940737218778
192.168.29.8,183.4477710723877,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,20.880654096603394,2.5861258823680267
192.168.29.8,185.47710990905762,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,20.880654096603394,2.5861258823680267
192.168.29.8,187.5430359840393,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,20.880654096603394,2.5861258823680267
192.168.29.8,189.3863079547882,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,55,1,26.479387998580933,2.07708728022519
192.168.29.8,191.4335811138153,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,55,1,26.479387998580933,2.07708728022519
192.168.29.8,193.3787019252777,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,55,1,32.061103105545044,1.7154743496797407
192.168.29.8,195.53034210205078,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,66,0,32.99001502990723,2.0006053328610927
192.168.29.8,197.37281703948975,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,56,2,35.926356077194214,1.5587442233126556
192.168.29.8,199.42055797576904,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,37.88626003265381,1.4253188346766852
192.168.29.8,201.35610699653625,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,40.16752791404724,1.344369514488227
192.168.29.8,203.37085700035095,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,42.13770008087158,1.2815127521521592
192.168.29.8,205.60274004936218,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,43.62257194519043,1.2378912473993575
192.168.29.8,207.36154413223267,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,359,305,46.17786002159119,7.774288367458862
192.168.29.8,209.45796608924866,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,47.451459884643555,1.1380050293768877
192.168.29.8,211.39084696769714,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,56,2,50.251261949539185,1.1143998743003414
192.168.29.8,213.5525839328766,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,56,2,50.60626292228699,1.1065824023796393
192.168.29.8,215.39573693275452,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,66,0,53.12988805770874,1.2422386421803104
192.168.29.8,217.44371008872986,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,66,0,53.12988805770874,1.2422386421803104
192.168.29.8,219.39297795295715,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,66,0,53.12988805770874,1.2422386421803104
192.168.29.8,221.39511013031006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,58.92257905006409,0.9164568298023483
192.168.29.8,223.3967969417572,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,2.1388790607452393,25.246869255517908
192.168.29.8,225.4300239086151,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,66,0,3.887065887451172,16.979388029688774
192.168.29.8,227.4143350124359,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,6.264163970947266,8.620463999736923
192.168.29.8,229.5262451171875,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,7.7755210399627686,6.944872211452284
192.168.29.8,231.40920305252075,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,141,87,10.239617109298706,13.77004613502163
192.168.29.8,233.4119040966034,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,78,24,12.199497938156128,6.393705740630599
192.168.29.8,235.46550393104553,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,78,24,13.735755920410156,5.678609932497322
192.168.29.8,237.51345801353455,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,78,24,15.695761919021606,4.969494338817171
192.168.29.8,239.4592170715332,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,18.065993070602417,2.9890413324618503
192.168.29.8,241.6105020046234,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,78,24,19.60114288330078,3.9793597987825597
192.168.29.8,243.45297598838806,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,20.544275999069214,2.628469360635855
192.168.29.8,245.500629901886,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,20.544275999069214,2.628469360635855
192.168.29.8,247.43504095077515,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,55,1,26.268837928771973,2.093735556522624
192.168.29.8,249.59731101989746,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,78,24,27.415666103363037,2.845088633116664
192.168.29.8,251.43900203704834,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,30.203150033950806,1.7878929826623908
192.168.29.8,253.48937010765076,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,31.632307052612305,1.707115447197219
192.168.29.8,255.53579092025757,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,78,24,32.55062294006348,2.396267504423001
192.168.29.8,257.5837321281433,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,78,24,34.95756006240845,2.231277007341172
192.168.29.8,259.4904890060425,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,96,42,38.28955411911011,2.5072112279334933
192.168.29.8,261.47557401657104,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,78,24,39.761812925338745,1.961681177527332
192.168.29.8,263.52398896217346,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,41.64903688430786,1.296548588866544
192.168.29.8,265.5710530281067,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,43.04479789733887,1.254506993592794
192.168.29.8,267.61922001838684,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,66,0,45.86581611633301,1.4389801727848712
192.168.29.8,269.6674859523773,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,66,0,45.86581611633301,1.4389801727848712
192.168.29.8,271.5107069015503,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,49.373759031295776,1.093698374591488
192.168.29.8,273.5593349933624,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,49.373759031295776,1.093698374591488
192.168.29.8,275.60720205307007,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,49.373759031295776,1.093698374591488
192.168.29.8,277.65517592430115,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,49.373759031295776,1.093698374591488
192.168.29.8,279.477637052536,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,58.307337045669556,0.9261270148164062
192.168.29.8,281.54695200920105,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,58.307337045669556,0.9261270148164062
192.168.29.8,283.5933721065521,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,58.307337045669556,0.9261270148164062
192.168.29.8,285.6420509815216,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,58.307337045669556,0.9261270148164062
192.168.29.8,287.6903920173645,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,5.345073938369751,10.102760153112122
192.168.29.8,289.53277492523193,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,5.345073938369751,10.102760153112122
192.168.29.8,291.58056592941284,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,5.345073938369751,10.102760153112122
192.168.29.8,293.6287109851837,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,5.345073938369751,10.102760153112122
192.168.29.8,295.6777410507202,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,5.345073938369751,10.102760153112122
192.168.29.8,297.7248420715332,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2.6416041678685933,54,0,15.654869079589844,3.4494060426479654
192.168.29.8,299.5678119659424,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,15.654869079589844,3.4494060426479654
192.168.29.8,301.6166310310364,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,3.139572261986723,54,0,15.654869079589844,3.4494060426479654
