SRC IP,Arrival Time,ARP,LLC,EAPOL,IP,ICMP,ICMP6,TCP,UDP,TCP_w_size,HTTP,HTTPS,DHCP,BOOTP,SSDP,DNS,MDNS,NTP,IP_padding,IP_ralert,Portcl_src,Portcl_dst,Pck_size,Pck_rawdata,Entropy,Flow Volume,Flow Per Second,Flow Duration,Average Flow Rate
192.168.29.8,155.74614119529724,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,4.315154383828193,56,2,6.189419984817505,9.047697544740318
192.168.29.8,159.8420901298523,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.4249350056314265,54,0,10.640929937362671,5.074744436611127
192.168.29.8,163.67276120185852,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.3807689627056705,66,0,13.767975091934204,4.793733251207382
192.168.29.8,167.6683042049408,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.467720100474501,66,0,13.767975091934204,4.793733251207382
192.168.29.8,171.66284132003784,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.447730538353719,66,0,23.042309999465942,2.8642961578734814
192.168.29.8,175.6637282371521,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.3398285768856715,55,1,27.234155893325806,2.0195228453355036
192.168.29.8,179.66538214683533,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.430683780454019,66,0,30.766163110733032,2.1452138754661725
192.168.29.8,183.8038682937622,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.235228136034253,54,0,32.199100971221924,1.6770654574568002
192.168.29.8,187.66500520706177,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.398830622300881,54,0,32.199100971221924,1.6770654574568002
192.168.29.8,191.68860125541687,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.264383994261772,54,0,32.199100971221924,1.6770654574568002
192.168.29.8,195.6965250968933,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.358886057992096,54,0,46.77316403388977,1.1545081697033364
192.168.29.8,199.67991423606873,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.405099172318176,55,1,51.19845104217529,1.074251249411689
192.168.29.8,203.87438011169434,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.39376100315171,54,0,51.501786947250366,1.0485073082087109
192.168.29.8,207.76549124717712,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.381473923348459,2399,2345,59.219537019729614,40.510279558598164
192.168.29.8,211.758727312088,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.440759832540091,54,0,2.971621036529541,18.171899894430965
192.168.29.8,215.75237131118774,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.3245770213494374,66,0,5.625998020172119,11.731251906480555
192.168.29.8,219.84832620620728,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.429747051203979,54,0,10.599426031112671,5.094615485922813
192.168.29.8,223.6743061542511,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.393186182773486,66,0,12.749422073364258,5.176705235752245
192.168.29.8,227.83680415153503,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.198894941894524,56,2,18.791215896606445,2.980115832212496
192.168.29.8,231.72687911987305,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.264845271921824,54,0,21.248845100402832,2.5413145865031637
192.168.29.8,235.72026228904724,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.423704541469074,54,0,21.248845100402832,2.5413145865031637
192.168.29.8,239.71425533294678,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.350977268741802,54,0,31.06785011291504,1.7381312129335904
192.168.29.8,243.70755624771118,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.293440786763785,56,2,35.07264494895935,1.5966859665558697
192.168.29.8,247.7031512260437,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.462644713288643,56,2,35.07264494895935,1.5966859665558697
192.168.29.8,251.79738926887512,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.424465341104828,56,2,41.216448068618774,1.3586808816414502
192.168.29.8,255.89483833312988,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.410740113792764,54,0,46.95468211174011,1.1500450556026305
192.168.29.8,259.78538513183594,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.4400063042370705,66,0,50.641530990600586,1.3032781337564627
192.168.29.8,263.8805732727051,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.427279698572885,56,2,53.50458002090454,1.0466393713981212
192.168.29.8,267.7717401981354,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.27643426019435,66,0,56.71097207069397,1.163795956763475
192.168.29.8,271.7655141353607,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.393383414840343,55,1,2.2089200019836426,24.899045665125577
192.168.29.8,275.75875520706177,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.440759832540091,55,1,2.2089200019836426,24.899045665125577
192.168.29.8,279.75240111351013,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.375107839957709,56,2,11.11758303642273,5.037066043629834
192.168.29.8,283.74679231643677,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.422965860712418,54,0,11.783392906188965,4.582720819878433
192.168.29.8,287.84223914146423,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.331833663430986,54,0,16.08130407333374,3.3579366296259274
192.168.29.8,291.7331042289734,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.436374832596711,54,0,16.08130407333374,3.3579366296259274
192.168.29.8,295.727872133255,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.440759832540091,54,0,16.08130407333374,3.3579366296259274
192.168.29.8,299.72184324264526,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.3814893607725285,66,0,30.8805251121521,2.137269355372059
192.168.29.8,303.8173551559448,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.374376477429128,66,0,30.8805251121521,2.137269355372059
192.168.29.8,307.80985832214355,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.296331962840637,66,0,38.765580892562866,1.702541235817313
192.168.29.8,311.80377531051636,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.30154665257618,66,0,41.724528074264526,1.5818033911019467
192.168.29.8,315.7971103191376,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.288862735635152,55,1,47.21389389038086,1.164911331560506
192.168.29.8,319.7915322780609,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.403262234859557,55,1,47.21389389038086,1.164911331560506
192.168.29.8,323.88773822784424,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.366507401437128,54,0,52.02693510055542,1.0379239118281929
192.168.29.8,327.7059462070465,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.425496386606639,54,0,59.36866497993469,0.9095707309276841
192.168.29.8,331.77150416374207,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.326776480270629,54,0,1.0986299514770508,49.152128000333335
192.168.29.8,335.7657082080841,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.3814893607725285,54,0,1.0986299514770508,49.152128000333335
192.168.29.8,339.8613061904907,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.385055984705024,54,0,10.509634971618652,5.138142299502067
192.168.29.8,343.75330209732056,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.338057155316642,66,0,14.400109052658081,4.583298623548773
192.168.29.8,347.84922313690186,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.454168410357404,66,0,14.400109052658081,4.583298623548773
192.168.29.8,351.74042224884033,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.365932960216216,66,0,20.677890062332153,3.191815015992797
192.168.29.8,355.73286414146423,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.312797896557986,66,0,26.732386112213135,2.468915409307469
192.168.29.8,359.7269401550293,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.394969494739733,66,0,30.887099027633667,2.136814465513643
192.168.29.8,363.82308530807495,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.446939530254383,54,0,32.26869297027588,1.6734486286674761
192.168.29.8,367.81631422042847,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.287923977389792,54,0,35.70833206176758,1.5122520958579597
192.168.29.8,371.81071615219116,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.37918852300168,54,0,35.70833206176758,1.5122520958579597
192.168.29.8,375.90689730644226,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.432005814760215,54,0,46.08991503715515,1.1716229018098248
192.168.29.8,379.79791617393494,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.379244771146229,66,0,50.19957900047302,1.3147520619521151
192.168.29.8,383.89491510391235,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.330050351464738,66,0,50.19957900047302,1.3147520619521151
192.168.29.8,387.78422117233276,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1,4.412333920275608,54,0,57.81902289390564,0.933948678086219
192.168.29.8,391.77782225608826,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.398250759588997,54,0,57.81902289390564,0.933948678086219
192.168.29.8,395.77219915390015,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.346415348319116,54,0,57.81902289390564,0.933948678086219
192.168.29.8,399.8681802749634,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.459013241648285,54,0,57.81902289390564,0.933948678086219
192.168.29.8,403.75955724716187,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.364265577537528,54,0,12.516607999801636,4.314267891177529
192.168.29.8,407.8547441959381,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.4812002344417055,55,1,17.231837034225464,3.1917664895948303
192.168.29.8,411.74584317207336,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.481200234441705,55,1,17.231837034225464,3.1917664895948303
192.168.29.8,415.84340715408325,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.351738068377555,55,1,17.231837034225464,3.1917664895948303
192.168.29.8,419.83531427383423,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.467926423387795,54,0,31.09729504585266,1.7364854377326877
192.168.29.8,423.8290603160858,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.426209146315898,54,0,31.09729504585266,1.7364854377326877
192.168.29.8,427.8225541114807,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.247168069750043,54,0,31.09729504585266,1.7364854377326877
192.168.29.8,431.81686329841614,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.450673342574801,7008,6954,43.225472927093506,162.12662408159383
192.168.29.8,435.9122431278229,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.176256532842951,56,2,45.63871788978577,1.2270283344776685
192.168.29.8,439.8045151233673,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.401595120735373,56,2,45.63871788978577,1.2270283344776685
192.168.29.8,443.8998131752014,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.4681813781345525,54,0,52.75921392440796,1.0235179030030623
192.168.29.8,447.7905821800232,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.425496386606638,66,0,56.811891078948975,1.1617286231201618
192.168.29.8,451.78425216674805,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.334923733721686,55,1,2.2455739974975586,24.492624184859352
192.168.29.8,455.7781672477722,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.277048991566478,55,1,2.2455739974975586,24.492624184859352
192.168.29.8,459.87382531166077,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,4.426609443254231,55,1,2.2455739974975586,24.492624184859352
192.168.29.8,463.77014231681824,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.361038520991695,55,1,2.2455739974975586,24.492624184859352
192.168.29.8,467.8612082004547,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.448788890811972,54,0,16.101358890533447,3.3537541996997837
192.168.29.8,471.9570052623749,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.424465341104828,54,0,16.101358890533447,3.3537541996997837
192.168.29.8,475.8497281074524,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.43822930664587,54,0,16.101358890533447,3.3537541996997837
192.168.29.8,479.94413232803345,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.408449628706938,66,0,31.00199604034424,2.128895181913814
192.168.29.8,483.834908246994,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.440186891616422,54,0,32.999242067337036,1.6364012206646925
192.168.29.8,487.8288161754608,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.445947226387472,54,0,32.999242067337036,1.6364012206646925
192.168.29.8,491.8254961967468,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.3722740653326,66,0,41.82926607131958,1.577842649389758
192.168.29.8,495.81970620155334,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.430683780454019,55,1,47.246098041534424,1.1641172981448977
192.168.29.8,499.8114082813263,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.424465341104828,55,1,47.246098041534424,1.1641172981448977
192.168.29.8,503.90715432167053,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.48397656729142,55,1,47.246098041534424,1.1641172981448977
192.168.29.8,507.79683017730713,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.299072669245923,55,1,47.246098041534424,1.1641172981448977
192.168.29.8,511.79060530662537,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.445288014336221,54,0,1.103748083114624,48.92420727709849
192.168.29.8,515.7841172218323,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.392913750313744,54,0,1.103748083114624,48.92420727709849
192.168.29.8,519.880175113678,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,4.357558369976581,54,0,1.103748083114624,48.92420727709849
192.168.29.8,523.8746621608734,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.3854682630318855,66,0,15.269867897033691,4.3222377852280625
192.168.29.8,527.8672981262207,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.330915395146161,66,0,15.269867897033691,4.3222377852280625
192.168.29.8,531.9634351730347,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.378497557218258,54,0,21.80330991744995,2.476688181952682
192.168.29.8,535.8554272651672,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.469997169103207,54,0,21.80330991744995,2.476688181952682
192.168.29.8,539.9504022598267,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.358835514296886,66,0,30.803471088409424,2.142615675050795
192.168.29.8,543.8417501449585,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.387251574998134,55,1,32.258662939071655,1.7049683709421217
192.168.29.8,547.8351652622223,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.3854682630318855,55,1,32.258662939071655,1.7049683709421217
192.168.29.8,551.8288812637329,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.408443533464552,55,1,32.258662939071655,1.7049683709421217
192.168.29.8,555.9247941970825,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,4.448788890811973,54,0,46.108771085739136,1.1711437700125893
192.168.29.8,559.8183922767639,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.41599515489879,54,0,46.108771085739136,1.1711437700125893
192.168.29.8,563.9123032093048,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.236387628289086,54,0,53.484591007232666,1.0096365884652205
192.168.29.8,567.8058271408081,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.43819056841689,54,0,53.484591007232666,1.0096365884652205
192.168.29.8,571.7972493171692,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.3992503965973215,54,0,1.3611929416656494,39.67108434600159
192.168.29.8,575.9960992336273,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.326323295201105,54,0,1.3611929416656494,39.67108434600159
192.168.29.8,579.8863182067871,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.2343037776952,54,0,1.3611929416656494,39.67108434600159
192.168.29.8,583.7838521003723,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.459013241648285,66,0,15.35936188697815,4.297053516002874
192.168.29.8,587.8741171360016,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.437193208607596,55,1,17.264956951141357,3.1856436222601783
192.168.29.8,591.8677711486816,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,4.438434865825021,55,1,17.264956951141357,3.1856436222601783
192.168.29.8,595.8617322444916,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,4.336197105245312,55,1,17.264956951141357,3.1856436222601783
192.168.29.8,599.9593651294708,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4.179524288199186,54,0,31.12416696548462,1.7349861944862237
