SRC IP,Arrival Time,ARP,LLC,EAPOL,IP,ICMP,ICMP6,TCP,UDP,TCP_w_size,HTTP,HTTPS,DHCP,BOOTP,SSDP,DNS,MDNS,NTP,IP_padding,IP_ralert,Portcl_src,Portcl_dst,Pck_size,Pck_rawdata,Entropy,Flow Volume,Flow Per Second,Flow Duration,Average Flow Rate
192.168.29.8,95.70099234580994,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,31.547949075698853,2.092053586166059
192.168.29.8,95.70587015151978,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,31.55282688140869,1.711415595279593
192.168.29.8,95.70830130577087,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,98,1,4.631784176528197,112,58,31.55525803565979,3.549329239311929
192.168.29.8,95.70830130577087,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,31.55525803565979,1.7112837403825372
192.168.29.8,95.72059416770935,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,31.567550897598267,1.7106173416864103
192.168.29.8,100.79627823829651,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,36.643234968185425,1.801151018934405
192.168.29.8,100.8010323047638,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,36.64798903465271,1.4734778475550185
192.168.29.8,100.8013243675232,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,98,1,4.5649858492708315,112,58,36.64828109741211,3.0560778472065584
192.168.29.8,100.80274224281311,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,36.649698972702026,1.47340910058282
192.168.29.8,100.81010723114014,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,36.65706396102905,1.4731130692138523
192.168.29.8,105.8137993812561,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,41.66075611114502,1.5842247275570638
192.168.29.8,105.81746530532837,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,41.664422035217285,1.2960698207779275
192.168.29.8,105.81802034378052,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,98,1,4.653251633387447,112,58,41.664977073669434,2.6881090034435524
192.168.29.8,105.81874322891235,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,41.66569995880127,1.29603006917908
192.168.29.8,105.82850122451782,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,41.67545795440674,1.2957266134682048
192.168.29.8,110.93546438217163,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,46.78242111206055,1.4107863259557798
192.168.29.8,110.93998718261719,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,46.7869439125061,1.1541681393207188
192.168.29.8,110.94063425064087,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,98,1,4.61420572810313,112,58,46.787590980529785,2.3937971084385974
192.168.29.8,110.94089221954346,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,46.78784894943237,1.1541458137637919
192.168.29.8,110.94986629486084,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,46.796823024749756,1.1539244869558913
192.168.29.8,115.94233822822571,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,51.789294958114624,1.2743946418536591
192.168.29.8,115.94710326194763,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,51.79405999183655,1.0425905983912274
192.168.29.8,115.9475462436676,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,97,1,4.567294128420572,111,57,51.79450297355652,2.1430845674235086
192.168.29.8,115.94816827774048,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,51.795125007629395,1.0425691605541223
192.168.29.8,115.96005630493164,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,51.80701303482056,1.0423299247865436
192.168.29.8,120.96996426582336,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,56.81692099571228,1.1616257770283034
192.168.29.8,120.97488832473755,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,56.821845054626465,0.9503387288477936
192.168.29.8,120.97529220581055,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,97,1,4.637469567017064,111,57,56.82224893569946,1.95346016884352
192.168.29.8,120.97590327262878,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,56.8228600025177,0.9503217542659306
192.168.29.8,120.98322319984436,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,56.830179929733276,0.9501993494788754
192.168.29.8,126.0892882347107,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,1.9362449645996094,34.086596069546374
192.168.29.8,126.09428024291992,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,1.941236972808838,27.81731481338194
192.168.29.8,126.09525227546692,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,97,1,4.602381847718819,111,57,1.942209005355835,57.15141866498736
192.168.29.8,126.09698534011841,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,1.9439420700073242,27.77860556297161
192.168.29.8,126.10608530044556,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,1.9530420303344727,27.64917454989543
192.168.29.8,131.20896935462952,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,7.055926084518433,9.353839483212855
192.168.29.8,131.21270728111267,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,7.059664011001587,7.649089236520021
192.168.29.8,131.21306133270264,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,98,1,4.62722102986457,112,58,7.060018062591553,15.863982075831638
192.168.29.8,131.21479034423828,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,7.061747074127197,7.646832920120433
192.168.29.8,131.223078250885,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,7.070034980773926,7.6378688573460005
192.168.29.8,136.3497622013092,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,12.19671893119812,5.4112913786328125
192.168.29.8,136.35541534423828,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,12.202372074127197,4.42536907348504
192.168.29.8,136.357830286026,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,98,1,4.640236331626008,112,58,12.204787015914917,9.176727119773016
192.168.29.8,136.3590693473816,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,12.206026077270508,4.424044292397202
192.168.29.8,136.3806312084198,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,12.227587938308716,4.416243029487394
192.168.29.8,141.4496443271637,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,17.296601057052612,3.8157785903889363
192.168.29.8,141.45570135116577,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,17.302658081054688,3.1209077672942387
192.168.29.8,141.45570135116577,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,98,1,4.64868848672382,112,58,17.302658081054688,6.472993887721384
192.168.29.8,141.4572172164917,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,17.304173946380615,3.1206343722229386
192.168.29.8,141.4668173789978,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,17.31377410888672,3.118904039084302
192.168.29.8,146.56972122192383,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,22.416677951812744,2.9442364360087017
192.168.29.8,146.57538032531738,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,22.4223370552063,2.408312740418002
192.168.29.8,146.57538032531738,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,96,1,4.532639243749496,110,56,22.4223370552063,4.905822248999634
192.168.29.8,146.5775122642517,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,22.424468994140625,2.408083777328679
192.168.29.8,146.59260320663452,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,22.439559936523438,2.4064643046812897
192.168.29.8,151.68979930877686,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,27.53675603866577,2.396796482030273
192.168.29.8,151.6956822872162,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,27.542639017105103,1.9605964398133309
192.168.29.8,151.69698429107666,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,98,1,4.653251633387447,112,58,27.543941020965576,4.066230025498136
192.168.29.8,151.69698429107666,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,27.543941020965576,1.960503762293744
192.168.29.8,151.71203327178955,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,27.558990001678467,1.9594332011699687
192.168.29.8,156.80877232551575,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,32.65572905540466,2.0210848726734127
192.168.29.8,156.81337523460388,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,32.6603319644928,1.6533818473953958
192.168.29.8,156.81337523460388,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,98,1,4.499862030762625,112,58,32.6603319644928,3.4292364242274878
192.168.29.8,156.81588125228882,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,32.662837982177734,1.6532549936250105
192.168.29.8,156.82415533065796,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,32.671112060546875,1.6528363007639877
192.168.29.8,161.83724427223206,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,37.68420100212097,1.7513970906875627
192.168.29.8,161.84404015541077,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,37.69099688529968,1.4327028856342399
192.168.29.8,161.84616017341614,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,97,1,4.5540504880317405,111,57,37.693116903305054,2.9448347369295735
192.168.29.8,161.84746932983398,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,37.6944260597229,1.432572548377381
192.168.29.8,161.8578622341156,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,37.70481896400452,1.4321776760565255
192.168.29.8,167.04916334152222,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,42.89612007141113,1.5386006913941583
192.168.29.8,167.05385637283325,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,42.90081310272217,1.2587174017122198
192.168.29.8,167.05423521995544,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,97,1,4.575894566941152,111,57,42.90119194984436,2.587340699758872
192.168.29.8,167.05570530891418,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,42.9026620388031,1.2586631559402996
192.168.29.8,167.0646903514862,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,42.91164708137512,1.2583996111264986
192.168.29.8,172.1690652370453,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,48.016021966934204,1.3745411905519849
192.168.29.8,172.17473721504211,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,48.02169394493103,1.1244917778603272
192.168.29.8,172.17780828475952,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,98,1,4.6011904263416925,112,58,48.02476501464844,2.3321300992485425
192.168.29.8,172.17780828475952,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,48.02476501464844,1.1244198692805474
192.168.29.8,172.18532037734985,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,48.03227710723877,1.1242440136543486
192.168.29.8,177.17795419692993,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,53.02491092681885,1.2446979890468546
192.168.29.8,177.18283128738403,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,53.02978801727295,1.0182956036409392
192.168.29.8,177.18283128738403,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,98,1,4.59101645279371,112,58,53.02978801727295,2.112020511255281
192.168.29.8,177.1849763393402,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,53.031933069229126,1.0182544153068518
192.168.29.8,177.2039532661438,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,53.050909996032715,1.0178901738733277
192.168.29.8,182.18488836288452,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,58.03184509277344,1.1373065925180934
192.168.29.8,182.1935863494873,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,58.04054307937622,0.930384126939502
192.168.29.8,182.1935863494873,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,98,1,4.674719090246698,112,58,58.04054307937622,1.9296855966152635
192.168.29.8,182.1935863494873,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,58.04054307937622,0.930384126939502
192.168.29.8,182.20451831817627,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,58.051475048065186,0.9302089215698539
192.168.29.8,187.19476318359375,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,3.041719913482666,21.698250291701658
192.168.29.8,187.2015643119812,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,3.048521041870117,17.713507388774218
192.168.29.8,187.2015643119812,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,97,1,4.56554210262917,111,57,3.048521041870117,36.411098521369226
192.168.29.8,187.2018702030182,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,3.0488269329071045,17.711730179617035
192.168.29.8,187.21118116378784,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,3.058137893676758,17.65780415319223
192.168.29.8,192.2022762298584,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,8.049232959747314,8.19953905298225
192.168.29.8,192.28312921524048,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,8.130085945129395,6.641996205753586
192.168.29.8,192.28352332115173,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,98,1,4.66170378848526,112,58,8.13048005104065,13.775324371611331
192.168.29.8,192.28467226028442,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,8.13162899017334,6.640735831068566
192.168.29.8,192.29270219802856,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,8.13965892791748,6.63418461119916
192.168.29.8,197.35961318016052,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,13.206569910049438,4.997512635720635
192.168.29.8,197.3636121749878,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,13.210568904876709,4.087636224361677
192.168.29.8,197.3643832206726,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,99,1,4.604946812323634,113,59,13.211339950561523,8.553258066392965
192.168.29.8,197.36541938781738,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,13.212376117706299,4.087077110046314
192.168.29.8,197.37423729896545,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,13.22119402885437,4.084351222903818
192.168.29.8,202.47975635528564,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,18.32671308517456,3.6013004455987727
192.168.29.8,202.484943151474,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,18.331899881362915,2.9456848635148276
192.168.29.8,202.485187292099,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,98,1,4.648688486723819,112,58,18.332144021987915,6.109487240863104
192.168.29.8,202.48597931861877,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,18.33293604850769,2.9455183750774947
192.168.29.8,202.4967441558838,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,18.343700885772705,2.943789823888928
192.168.29.8,207.4867672920227,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,23.33372402191162,2.8285240683408466
192.168.29.8,207.49102115631104,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,23.33797788619995,2.313825142148708
192.168.29.8,207.49149417877197,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,98,1,4.687734392008137,112,58,23.33845090866089,4.798947472492137
192.168.29.8,207.49204635620117,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,23.339003086090088,2.3137235039907806
192.168.29.8,207.50043034553528,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,23.347387075424194,2.3128926515653307
192.168.29.8,212.51507425308228,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,28.36203098297119,2.327054788129488
192.168.29.8,212.5204153060913,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,28.367372035980225,1.903595438150147
192.168.29.8,212.5213212966919,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,98,1,4.722217150628827,112,58,28.36827802658081,3.9480718531825247
