SRC IP,Arrival Time,ARP,LLC,EAPOL,IP,ICMP,ICMP6,TCP,UDP,TCP_w_size,HTTP,HTTPS,DHCP,BOOTP,SSDP,DNS,MDNS,NTP,IP_padding,IP_ralert,Portcl_src,Portcl_dst,Pck_size,Pck_rawdata,Entropy,Flow Volume,Flow Per Second,Flow Duration,Average Flow Rate
192.168.29.8,6.332752704620361,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,54.10434603691101,4.73159771352475
192.168.29.8,6.338454723358154,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,106,1,4.4307048244490925,120,66,54.110048055648804,2.2177027060960564
192.168.29.8,6.338454723358154,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,54.110048055648804,1.1088513530480282
192.168.29.8,6.352587699890137,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,54.124181032180786,1.1085618083408155
192.168.29.8,6.352587699890137,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,54.124181032180786,0.997705627506734
192.168.29.8,6.352587699890137,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,54.124181032180786,0.997705627506734
192.168.29.8,9.354354619979858,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,57.12594795227051,1.1553418781801903
192.168.29.8,9.357322692871094,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,57.12891602516174,0.9452306074950967
192.168.29.8,9.357802629470825,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,57.129395961761475,4.48105560526754
192.168.29.8,9.357802629470825,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,108,1,4.480721944688849,122,68,57.129395961761475,2.135503061885312
192.168.29.8,9.361960649490356,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,57.133553981781006,1.0501709734201563
192.168.29.8,9.362398624420166,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,57.133991956710815,0.9451466307643027
192.168.29.8,12.368309736251831,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,0.13990306854248047,471.75519942194563
192.168.29.8,12.372702598571777,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,0.14429593086242676,374.23092721501735
192.168.29.8,12.372702598571777,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,0.14429593086242676,1774.1318030934156
192.168.29.8,12.372702598571777,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,107,1,4.49506857902223,121,67,0.14429593086242676,838.5544850558722
192.168.29.8,12.378650665283203,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,0.15024399757385254,399.350396480944
192.168.29.8,12.378833770751953,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,0.15042710304260254,358.9778630830019
192.168.29.8,15.383177757263184,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,3.154771089553833,20.920693808353025
192.168.29.8,15.391075611114502,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,3.1626689434051514,17.07418669684087
192.168.29.8,15.391075611114502,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,3.1626689434051514,80.94429248872707
192.168.29.8,15.391075611114502,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,107,1,4.316349646917198,121,67,3.1626689434051514,38.25882574662491
192.168.29.8,15.39821457862854,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,3.1698079109191895,18.928591790472577
192.168.29.8,15.399033784866333,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,3.1706271171569824,17.031331028424553
192.168.29.8,18.406124591827393,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,6.177717924118042,10.683556745498775
192.168.29.8,18.411231756210327,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,6.182825088500977,8.733871527504634
192.168.29.8,18.411231756210327,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,6.182825088500977,41.40502057483678
192.168.29.8,18.411231756210327,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,108,1,4.4657285622086444,122,68,6.182825088500977,19.732080117695656
192.168.29.8,18.417174577713013,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,6.188767910003662,9.694983051960094
192.168.29.8,18.417587757110596,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,6.189181089401245,8.72490224796833
192.168.29.8,21.422059774398804,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,9.193653106689453,7.178865597177831
192.168.29.8,21.43200159072876,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,9.20359492301941,5.867272565955598
192.168.29.8,21.432297706604004,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,9.203891038894653,27.814323194198142
192.168.29.8,21.432596683502197,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,107,1,4.411342601791829,121,67,9.204190015792847,13.146186659813008
192.168.29.8,21.43799066543579,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,9.20958399772644,6.51495225135165
192.168.29.8,21.43799066543579,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,9.20958399772644,5.8634570262164845
192.168.29.8,24.442035675048828,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,12.213629007339478,5.403799309798827
192.168.29.8,24.445533752441406,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,12.217127084732056,4.4200244153541375
192.168.29.8,24.445980548858643,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,12.217573881149292,20.953423526661613
192.168.29.8,24.445980548858643,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,108,1,4.370284076978159,122,68,12.217573881149292,9.985615899424674
192.168.29.8,24.451178550720215,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,12.222771883010864,4.908870146173427
192.168.29.8,24.452000617980957,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,12.223593950271606,4.417686011142421
192.168.29.8,27.4596107006073,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,15.23120403289795,4.333209630535202
192.168.29.8,27.470616579055786,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,15.242209911346436,3.542793355693253
192.168.29.8,27.47094964981079,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,15.24254298210144,16.795097793105
192.168.29.8,27.47094964981079,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,108,1,4.440208893186445,122,68,15.24254298210144,8.003913792026601
192.168.29.8,27.478375673294067,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,15.249969005584717,3.9344342259336593
192.168.29.8,27.478375673294067,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,15.249969005584717,3.5409908033402933
192.168.29.8,30.481518745422363,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,18.253112077713013,3.6158217688580225
192.168.29.8,30.484519720077515,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,18.256113052368164,2.9579133216966564
192.168.29.8,30.488351583480835,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,18.259944915771484,14.019757517389202
192.168.29.8,30.488351583480835,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,107,1,4.332432803615666,121,67,18.259944915771484,6.62652601407849
192.168.29.8,30.492665767669678,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,18.264259099960327,3.285104513225523
192.168.29.8,30.493090629577637,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,18.264683961868286,2.9565252874201042
192.168.29.8,33.49782967567444,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,21.269423007965088,3.1030460946347236
192.168.29.8,33.50204873085022,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,21.27364206314087,2.5383523817748848
192.168.29.8,33.50236177444458,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,21.27395510673523,12.033493476676167
192.168.29.8,33.50236177444458,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,108,1,4.469620657892327,122,68,21.27395510673523,5.734711734978485
192.168.29.8,33.51177358627319,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,21.283366918563843,2.819102834132255
192.168.29.8,33.51683974266052,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,21.288433074951172,2.5365887573725927
192.168.29.8,36.5125687122345,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,24.284162044525146,2.7178207705494897
192.168.29.8,36.51615357398987,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,24.287746906280518,2.2233433265082425
192.168.29.8,36.51652264595032,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,24.288115978240967,10.540134122767823
192.168.29.8,36.51652264595032,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,106,1,4.436619362715202,120,66,24.288115978240967,4.940687870047417
192.168.29.8,36.52233958244324,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,24.293932914733887,2.4697524361570515
192.168.29.8,36.5230016708374,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,24.29459500312805,2.222716616311045
192.168.29.8,39.525996685028076,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,27.297590017318726,2.4177958551698833
192.168.29.8,39.529661655426025,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,27.301254987716675,1.9779310520448812
192.168.29.8,39.530558586120605,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,27.302151918411255,9.376550272118513
192.168.29.8,39.530558586120605,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,107,1,4.411342601791829,121,67,27.302151918411255,4.431885089556015
192.168.29.8,39.5367796421051,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,27.308372974395752,2.197128333359729
192.168.29.8,39.53716158866882,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,27.308754920959473,1.9773878434331327
192.168.29.8,42.54470372200012,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,30.31629705429077,2.1770468827972773
192.168.29.8,42.54826760292053,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,30.31986093521118,1.7810108072523678
192.168.29.8,42.54826760292053,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,30.31986093521118,8.443310493640855
192.168.29.8,42.54826760292053,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,106,1,4.32132177976919,120,66,30.31986093521118,3.9578017938941508
192.168.29.8,42.55276966094971,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,30.324362993240356,1.9786071025918888
192.168.29.8,42.55309271812439,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,30.32468605041504,1.7807274215543256
192.168.29.8,45.55858063697815,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,33.3301739692688,1.9801876840142973
192.168.29.8,45.561861753463745,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,33.333455085754395,1.6199940828539492
192.168.29.8,45.561861753463745,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,33.333455085754395,7.679971948344648
192.168.29.8,45.561861753463745,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,107,1,4.314859117512572,121,67,33.333455085754395,3.629986741209775
192.168.29.8,45.56847167015076,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,33.340065002441406,1.7996365632642395
192.168.29.8,45.568875551223755,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,33.340468883514404,1.6196532864809514
192.168.29.8,48.572765588760376,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,36.344358921051025,1.815962695706599
192.168.29.8,48.576677560806274,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,36.348270893096924,1.485627752660317
192.168.29.8,48.57697367668152,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,36.34856700897217,7.042918636567151
192.168.29.8,48.577433586120605,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,107,1,4.446634064129148,121,67,36.349026918411255,3.328837392857742
192.168.29.8,48.58194160461426,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,36.35353493690491,1.6504584795986368
192.168.29.8,48.58341574668884,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,36.35500907897949,1.4853524003442722
192.168.29.8,51.587103605270386,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,39.358696937561035,1.676884783678254
192.168.29.8,51.5907027721405,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,39.36229610443115,1.3718711900528848
192.168.29.8,51.59124255180359,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,39.36283588409424,6.503596457171031
192.168.29.8,51.59124255180359,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,108,1,4.451310179982967,122,68,39.36283588409424,3.099370186620569
192.168.29.8,51.59799075126648,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,39.36958408355713,1.5240191481997203
192.168.29.8,51.59799075126648,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,39.36958408355713,1.3716172333797483
192.168.29.8,54.60223054885864,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,42.37382388114929,1.5575653541468844
192.168.29.8,54.60882377624512,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,42.38041710853577,1.274173396210486
192.168.29.8,54.60909175872803,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,42.38068509101868,6.0404875345974895
192.168.29.8,54.609389781951904,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,108,1,4.399695841684041,122,68,42.380983114242554,2.8786495978900657
192.168.29.8,54.61377668380737,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,42.38537001609802,1.4155827819177211
192.168.29.8,54.61547875404358,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,42.38707208633423,1.2739733447503168
192.168.29.8,57.61889362335205,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,45.3904869556427,1.4540491725611513
192.168.29.8,57.62218976020813,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,45.39378309249878,1.1895902108437262
192.168.29.8,57.62291073799133,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,45.39450407028198,5.639449207411724
192.168.29.8,57.62291073799133,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,107,1,4.471044094329143,121,67,45.39450407028198,2.6655209144406977
192.168.29.8,57.62862968444824,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,45.40022301673889,1.3215794111380956
192.168.29.8,57.62873363494873,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,45.40032696723938,1.1894187466748003
192.168.29.8,60.63630771636963,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,48.40790104866028,1.3634137934147548
192.168.29.8,60.651787757873535,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,48.423381090164185,1.1151637656084397
192.168.29.8,60.6520676612854,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,48.42366099357605,5.286671737478943
192.168.29.8,60.6520676612854,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,107,1,4.429926370416255,121,67,48.42366099357605,2.4987784384177814
192.168.29.8,60.657960653305054,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,48.4295539855957,1.2389129170556819
192.168.29.8,60.66633176803589,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,48.43792510032654,1.1148289256435546
192.168.29.8,63.66282868385315,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,51.4344220161438,1.2831873561111367
192.168.29.8,63.667229652404785,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,51.438822984695435,1.0497907391089916
192.168.29.8,63.667656660079956,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,51.439249992370605,4.9767444128359095
192.168.29.8,63.667656660079956,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,106,1,4.376013302109141,120,66,51.439249992370605,2.3328489435168325
192.168.29.8,63.67284154891968,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,51.44443488121033,1.1663069122742862
192.168.29.8,63.67284154891968,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,51.44443488121033,1.0496762210468575
192.168.29.8,66.69125461578369,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,54.46284794807434,1.2118352691163956
192.168.29.8,66.69640970230103,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,54.468003034591675,0.9914077438400953
192.168.29.8,66.69695377349854,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,54.468547105789185,4.6999601348425
192.168.29.8,66.69695377349854,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,107,1,4.4411933480604855,121,67,54.468547105789185,2.2214655324841504
192.168.29.8,66.70196676254272,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,54.473560094833374,1.1014517849677092
192.168.29.8,66.70278668403625,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,54.474380016326904,0.9912916858129506
192.168.29.8,69.70960974693298,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,57.48120307922363,1.1482014374165987
192.168.29.8,69.71813654899597,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,57.48972988128662,4.452969261268526
192.168.29.8,69.71813654899597,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,106,1,4.449570165325404,120,66,57.48972988128662,2.0873293412196214
192.168.29.8,69.72259974479675,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,57.4941930770874,1.0435836523447306
192.168.29.8,69.72334671020508,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,57.49494004249573,0.9392130848399434
192.168.29.8,72.73362469673157,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,0.5052180290222168,130.63666814847116
192.168.29.8,72.73738670349121,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,0.5089800357818604,106.09453456666309
192.168.29.8,72.73813462257385,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,0.509727954864502,502.22868405961964
192.168.29.8,72.73813462257385,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,107,1,4.293430146121827,121,67,0.509727954864502,237.3815264500546
192.168.29.8,72.74258065223694,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,0.5141739845275879,116.69201827690043
192.168.29.8,72.74449276924133,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,0.5160861015319824,104.63370325165317
192.168.29.8,75.74973773956299,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,3.5213310718536377,18.74291245363005
192.168.29.8,75.75496077537537,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,3.5265541076660156,15.312397981535266
192.168.29.8,75.75580978393555,0,0,0,1,0,0,1,0,513,1,0,0,0,0,0,0,0,0,0,3,2,242,0,0,256,202,3.5274031162261963,72.57463679792924
192.168.29.8,75.75580978393555,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,108,1,4.432999702073606,122,68,3.5274031162261963,34.58635034901316
192.168.29.8,75.76065754890442,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,60,6,3.5322508811950684,16.9863359138579
192.168.29.8,75.7611916065216,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,3.532784938812256,15.285391252306214
192.168.29.8,78.78177762031555,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,6.553370952606201,10.071152766615867
192.168.29.8,78.88430857658386,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,6.655901908874512,8.113100334005853
