SRC IP,Arrival Time,ARP,LLC,EAPOL,IP,ICMP,ICMP6,TCP,UDP,TCP_w_size,HTTP,HTTPS,DHCP,BOOTP,SSDP,DNS,MDNS,NTP,FTP,IP_padding,IP_ralert,Portcl_src,Portcl_dst,Pck_size,Pck_rawdata,Entropy,Flow Volume,Flow Per Second,Flow Duration,Average Flow Rate
192.168.29.8,8.06051230430603,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.3954399782344975,1514,1460,44.25154399871826,34.21349546682151
192.168.29.8,8.06051230430603,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.325319953052489,1514,1460,44.25154399871826,34.21349546682151
192.168.29.8,8.060974359512329,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.410274062434289,1514,1460,44.25200605392456,34.21313822824374
192.168.29.8,8.060974359512329,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.4264560911427315,1514,1460,44.25200605392456,34.21313822824374
192.168.29.8,8.060974359512329,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.334077486886719,1514,1460,44.25200605392456,34.21313822824374
192.168.29.8,8.060974359512329,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.391304288679956,1514,1460,44.25200605392456,34.21313822824374
192.168.29.8,8.061216354370117,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.31719318703017,1514,1460,44.25224804878235,34.212951132584536
192.168.29.8,8.062516212463379,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.44967254815266,1514,1460,44.25354790687561,34.211946196629626
192.168.29.8,8.062516212463379,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.356031663428294,1514,1460,44.25354790687561,34.211946196629626
192.168.29.8,8.062516212463379,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.409549715618255,1514,1460,44.25354790687561,34.211946196629626
192.168.29.8,8.062516212463379,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.446918364234572,1514,1460,44.25354790687561,34.211946196629626
