SRC IP,Arrival Time,ARP,LLC,EAPOL,IP,ICMP,ICMP6,TCP,UDP,TCP_w_size,HTTP,HTTPS,DHCP,BOOTP,SSDP,DNS,MDNS,NTP,FTP,IP_padding,IP_ralert,Portcl_src,Portcl_dst,Pck_size,Pck_rawdata,Entropy,Flow Volume,Flow Per Second,Flow Duration,Average Flow Rate
192.168.29.8,5.278963565826416,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.545541701455534,1514,1460,6.647610902786255,227.75099537871984
192.168.29.8,5.278963565826416,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.551379019097983,1514,1460,6.647610902786255,227.75099537871984
192.168.29.8,5.278963565826416,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.581827484072982,1514,1460,6.647610902786255,227.75099537871984
192.168.29.8,5.278963565826416,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.47938179372479,1514,1460,6.647610902786255,227.75099537871984
192.168.29.8,5.278963565826416,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.5650347275610255,1514,1460,6.647610902786255,227.75099537871984
192.168.29.8,5.278963565826416,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.477307164276057,1514,1460,6.647610902786255,227.75099537871984
192.168.29.8,5.278963565826416,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.5794755142936046,1514,1460,6.647610902786255,227.75099537871984
192.168.29.8,5.278963565826416,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.426614557599591,1514,1460,6.647610902786255,227.75099537871984
192.168.29.8,5.278963565826416,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.485098220473949,1514,1460,6.647610902786255,227.75099537871984
192.168.29.8,5.280625581741333,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.571608404910516,1514,1460,6.649272918701172,227.69406798476479
192.168.29.8,5.280625581741333,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.569602418809621,1514,1460,6.649272918701172,227.69406798476479
192.168.29.8,5.280625581741333,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.592349737987207,1514,1460,6.649272918701172,227.69406798476479
192.168.29.8,5.280625581741333,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.5430648951863954,1514,1460,6.649272918701172,227.69406798476479
192.168.29.8,5.280625581741333,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.498029724319147,1514,1460,6.649272918701172,227.69406798476479
192.168.29.8,5.280625581741333,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.503331671278061,1514,1460,6.649272918701172,227.69406798476479
192.168.29.8,5.280625581741333,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.475852864666963,1514,1460,6.649272918701172,227.69406798476479
192.168.29.8,5.280625581741333,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.448955088587785,1514,1460,6.649272918701172,227.69406798476479
192.168.29.8,5.280625581741333,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.496077885803378,1514,1460,6.649272918701172,227.69406798476479
192.168.29.8,5.28256368637085,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.43443087032647,1514,1460,6.6512110233306885,227.6277199278881
192.168.29.8,5.283348560333252,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.494931187772546,1514,1460,6.651995897293091,227.60086196326353
192.168.29.8,5.283348560333252,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.5562117762149645,1514,1460,6.651995897293091,227.60086196326353
192.168.29.8,5.283348560333252,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.502177367216216,1514,1460,6.651995897293091,227.60086196326353
192.168.29.8,5.283348560333252,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.522337381127312,1514,1460,6.651995897293091,227.60086196326353
192.168.29.8,5.283348560333252,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.567286775216688,1514,1460,6.651995897293091,227.60086196326353
192.168.29.8,5.283348560333252,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.503864615782089,1514,1460,6.651995897293091,227.60086196326353
192.168.29.8,5.283348560333252,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.575704399176145,1514,1460,6.651995897293091,227.60086196326353
192.168.29.8,5.283348560333252,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.5226792307087695,1514,1460,6.651995897293091,227.60086196326353
192.168.29.8,5.283348560333252,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.451696145460765,1514,1460,6.651995897293091,227.60086196326353
192.168.29.8,5.283348560333252,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.54292220844526,1514,1460,6.651995897293091,227.60086196326353
192.168.29.8,5.2836525440216064,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.447595670078129,1514,1460,6.652299880981445,227.5904615076722
192.168.29.8,5.2836525440216064,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.354079209513934,1514,1460,6.652299880981445,227.5904615076722
192.168.29.8,5.2836525440216064,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.394379293215461,1514,1460,6.652299880981445,227.5904615076722
192.168.29.8,5.2836525440216064,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.480111332714802,1514,1460,6.652299880981445,227.5904615076722
192.168.29.8,5.286228656768799,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.376360264346171,1514,1460,6.654875993728638,227.5023608894816
192.168.29.8,5.286228656768799,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.4299592791977345,1514,1460,6.654875993728638,227.5023608894816
192.168.29.8,5.286228656768799,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.4896636356652015,1514,1460,6.654875993728638,227.5023608894816
192.168.29.8,5.286228656768799,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.543715543259598,1514,1460,6.654875993728638,227.5023608894816
192.168.29.8,5.286228656768799,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.506373235011262,1514,1460,6.654875993728638,227.5023608894816
192.168.29.8,5.286228656768799,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.462789998925309,1514,1460,6.654875993728638,227.5023608894816
192.168.29.8,5.286228656768799,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.4257084531479185,1514,1460,6.654875993728638,227.5023608894816
192.168.29.8,5.286228656768799,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.493416178541301,1514,1460,6.654875993728638,227.5023608894816
192.168.29.8,5.286228656768799,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.526065834532079,1514,1460,6.654875993728638,227.5023608894816
192.168.29.8,5.286228656768799,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.4961816548839035,1514,1460,6.654875993728638,227.5023608894816
192.168.29.8,5.286228656768799,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.463219320962726,1514,1460,6.654875993728638,227.5023608894816
192.168.29.8,5.286228656768799,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.370078417303925,1514,1460,6.654875993728638,227.5023608894816
192.168.29.8,5.286228656768799,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.467752248845071,1514,1460,6.654875993728638,227.5023608894816
192.168.29.8,5.286228656768799,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.381045784881916,1514,1460,6.654875993728638,227.5023608894816
192.168.29.8,5.286228656768799,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.4032050387216515,1514,1460,6.654875993728638,227.5023608894816
192.168.29.8,5.286228656768799,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.314042567481618,1514,1460,6.654875993728638,227.5023608894816
192.168.29.8,5.286228656768799,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.418881049365202,1514,1460,6.654875993728638,227.5023608894816
192.168.29.8,5.286228656768799,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.425261250303412,1514,1460,6.654875993728638,227.5023608894816
192.168.29.8,5.2871997356414795,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.371992437619503,1514,1460,6.655847072601318,227.4691686100114
192.168.29.8,5.2871997356414795,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.341998275766865,1514,1460,6.655847072601318,227.4691686100114
192.168.29.8,5.2871997356414795,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.357797270883693,1514,1460,6.655847072601318,227.4691686100114
192.168.29.8,5.2871997356414795,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.274232391008545,1514,1460,6.655847072601318,227.4691686100114
192.168.29.8,5.2871997356414795,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.336104746433713,1514,1460,6.655847072601318,227.4691686100114
192.168.29.8,5.2871997356414795,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.4689515407962785,1514,1460,6.655847072601318,227.4691686100114
192.168.29.8,5.289000749588013,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,815,1,7.326104896453624,829,775,6.657648086547852,124.51844693849779
192.168.29.8,5.292882680892944,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,40,0,0,54,0,6.661530017852783,8.106245840712411
192.168.29.8,5.293090581893921,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,1,0,0,3,1,40,0,0,54,0,6.66173791885376,8.105992859186424
192.168.29.8,6.322106599807739,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,1,0,0,3,1,48,1,3.0,62,8,7.690753936767578,8.06162835396325
192.168.29.8,6.336963653564453,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,1,0,0,3,1,46,1,2.584962500721156,60,6,7.705610990524292,7.786533744537963
192.168.29.8,6.351231575012207,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,3,52,0,0,66,0,7.719878911972046,8.549356894399821
192.168.29.8,6.3556227684021,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,40,0,0,54,0,7.7242701053619385,6.99095180041865
192.168.29.8,6.355966567993164,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,1,0,0,3,1,58,1,4.169925001442313,72,18,7.724613904953003,9.320854205261156
192.168.29.8,6.362070560455322,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.5074637267224675,1514,1460,7.730717897415161,195.84209643792852
192.168.29.8,6.362499713897705,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.72908514162921,1514,1460,7.731147050857544,195.83122530725453
192.168.29.8,6.362499713897705,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.545300357680854,1514,1460,7.731147050857544,195.83122530725453
192.168.29.8,6.363237619400024,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.799905883822511,1514,1460,7.731884956359863,195.8125358234487
192.168.29.8,6.363237619400024,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.769651234106964,1514,1460,7.731884956359863,195.8125358234487
192.168.29.8,6.363237619400024,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,932,1,7.528135875554583,946,892,7.731884956359863,122.35050124767668
192.168.29.8,6.363237619400024,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.731253128653341,1514,1460,7.731884956359863,195.8125358234487
192.168.29.8,6.363237619400024,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.781002701991618,1514,1460,7.731884956359863,195.8125358234487
192.168.29.8,6.363383769989014,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.6469514665053415,1514,1460,7.7320311069488525,195.80883458155688
192.168.29.8,6.363383769989014,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.699640577470683,1514,1460,7.7320311069488525,195.80883458155688
